date,price,tavg,tmax,pres
2023-03-07,27000,80.8,93.2,1013.7
2023-03-08,27000,81.1,91.4,1013.6
2023-03-09,27000,81.1,91.4,1012.5
2023-03-10,27000,80.8,91.4,1011.8
2023-03-13,27000,81.9,91.4,1011.9
2023-03-15,27000,81.3,91.9,1011.0
2023-03-16,27000,83.7,95.0,1011.9
2023-03-17,27000,83.5,95.0,1011.6
2023-03-20,27000,84.7,93.2,1009.7
2023-03-21,27000,84.4,95.0,1009.3
2023-03-22,27000,84.2,95.0,1008.2
2023-03-23,27000,84.9,91.4,1008.5
2023-03-24,27000,84.9,95.0,1009.0
2023-03-27,27000,85.3,93.2,1009.6
2023-03-28,27000,86.2,96.8,1010.3
2023-03-29,27000,86.4,96.8,1010.5
2023-03-30,30000,84.9,93.2,1009.3
2023-03-31,30000,84.6,91.4,1009.7
2023-04-03,30000,84.6,93.2,1008.8
2023-04-05,30000,86.4,95.0,1008.6
2023-04-06,30000,86.9,95.0,1009.0
2023-04-07,30000,86.7,95.0,1010.5
2023-04-10,25000,86.4,93.2,1010.3
2023-04-11,25000,86.4,93.2,1009.8
2023-04-12,25000,86.4,95.0,1008.8
2023-04-13,25000,88.0,95.0,1008.6
2023-04-14,25000,87.8,95.0,1008.2
2023-04-17,25000,86.5,93.2,1009.5
2023-04-18,25000,86.5,93.2,1009.7
2023-04-19,25000,87.1,93.2,1007.1
2023-04-20,25000,87.4,96.8,1005.4
2023-04-21,25000,88.2,96.8,1005.7
2023-04-24,25000,87.8,98.6,1009.6
2023-04-25,25000,88.9,98.6,1007.9
2023-04-26,25000,87.8,95.0,1008.3
2023-04-27,25000,88.7,96.8,1008.3
2023-05-04,25000,88.3,96.8,1007.8
2023-05-05,25000,88.9,95.0,1005.7
2023-05-08,25000,83.7,95.0,1006.5
2023-05-10,25000,87.4,96.8,1008.3
2023-05-11,25000,86.2,91.4,1009.8
2023-05-12,25000,85.3,93.2,1010.2
2023-05-15,25000,87.1,96.8,1010.3
2023-05-19,25000,89.4,96.8,1007.8
2023-05-22,25000,84.4,95.0,1010.1
2023-05-23,25000,86.7,95.0,1009.3
2023-05-24,25000,87.1,95.0,1009.2
2023-05-25,25000,86.4,93.2,1009.6
2023-05-26,25000,82.0,91.4,1009.3
2023-05-29,25000,83.8,93.2,1007.5
2023-05-30,25000,85.3,93.2,1007.6
2023-06-01,25000,86.2,93.2,1006.6
2023-06-02,25000,86.7,93.2,1007.5
2023-06-05,25000,82.0,91.4,1006.8
2023-06-06,25000,82.6,89.6,1007.3
2023-06-07,25000,83.5,87.8,1008.7
2023-06-08,25000,83.8,87.8,1008.7
2023-06-09,25000,83.5,89.6,1007.8
2023-06-12,25000,82.8,93.2,1007.8
2023-06-13,25000,83.1,91.4,1008.3
2023-06-15,25000,85.5,95.0,1008.5
2023-06-16,25000,86.2,93.2,1007.8
2023-06-19,25000,87.3,95.0,1008.4
2023-06-20,25000,88.2,96.8,1008.1
2023-06-21,25000,86.5,95.0,1009.0
2023-06-22,25000,85.6,95.0,1008.7
2023-06-23,25000,87.3,96.8,1007.1
2023-06-27,25000,83.8,93.2,1007.7
2023-06-28,25000,83.3,93.2,1008.8
2023-06-29,25000,82.9,89.6,1008.4
2023-06-30,25000,83.1,95.0,1008.2
2023-07-04,25000,85.3,93.2,1009.2
2023-07-05,25000,82.9,93.2,1008.5
2023-07-06,25000,82.6,93.2,1009.4
2023-07-07,25000,86.7,95.0,1009.4
2023-07-10,25000,84.9,91.4,1009.0
2023-07-11,25000,86.4,93.2,1008.9
2023-07-12,25000,85.8,93.2,1008.8
2023-07-13,25000,82.8,93.2,1008.2
2023-07-17,25000,81.1,87.8,1004.7
2023-07-18,25000,82.2,89.6,1005.6
2023-07-19,25000,82.4,91.4,1005.5
2023-07-20,25000,79.3,86.0,1006.3
2023-07-21,20000,79.9,84.2,1007.9
2023-07-25,25000,81.3,91.4,1008.3
2023-07-26,25000,82.9,93.2,1008.0
2023-08-01,25000,84.6,91.4,1008.3
2023-08-02,25000,84.2,91.4,1008.5
2023-08-03,22000,83.7,91.4,1009.3
2023-08-04,22000,84.4,93.2,1011.4
2023-08-08,22000,85.8,93.2,1009.3
2023-08-09,22000,86.5,95.0,1010.1
2023-08-10,22000,86.4,95.0,1009.3
2023-08-11,22000,86.7,95.0,1008.5
2023-08-14,22000,85.3,95.0,1008.2
2023-08-15,22000,85.3,91.4,1008.9
2023-08-16,22000,84.6,91.4,1009.3
2023-08-17,22000,82.8,93.2,1008.4
2023-08-18,22000,83.5,93.2,1007.3
2023-08-21,22000,84.4,91.4,1008.3
2023-08-22,22000,83.8,93.2,1008.6
2023-08-23,22000,85.3,95.0,1008.2
2023-08-24,22000,85.5,93.2,1008.3
2023-08-25,22000,87.3,95.0,1008.1
2023-08-28,30000,85.1,93.2,1006.1
2023-08-29,30000,83.5,93.2,1006.2
2023-08-31,27000,81.7,87.8,1007.6
2023-09-05,35000,81.9,87.8,1007.3
2023-09-06,35000,84.4,91.4,1008.5
2023-09-07,35000,83.8,89.6,1008.7
2023-09-08,35000,81.3,93.2,1008.6
2023-09-11,35000,82.9,87.8,1009.5
2023-09-12,35000,82.2,87.8,1010.0
2023-09-14,35000,81.5,91.4,1009.1
2023-09-15,35000,83.1,87.8,1009.0
2023-09-19,35000,86.2,95.0,1010.0
2023-09-21,35000,82.2,91.4,1009.4
2023-09-26,35000,80.6,87.8,1007.0
2023-09-27,35000,80.6,87.8,1008.5
2023-09-28,35000,84.0,91.4,1009.9
2023-09-29,35000,84.4,93.2,1010.9
2023-10-02,35000,78.3,80.6,1009.7
2023-10-03,35000,81.3,86.0,1010.0
2023-10-04,35000,83.1,89.6,1009.9
2023-10-05,35000,82.8,89.6,1009.4
2023-10-09,35000,84.2,91.4,1011.1
2023-10-10,35000,83.1,89.6,1010.4
2023-10-11,35000,85.6,95.0,1010.7
2023-10-12,35000,83.7,93.2,1011.8
2023-10-16,35000,81.1,86.0,1009.5
2023-10-17,35000,82.9,91.4,1010.2
2023-10-18,35000,84.0,93.2,1010.8
2023-10-19,35000,83.7,91.4,1010.9
2023-10-23,35000,80.2,91.4,1012.0
2023-10-24,35000,82.2,91.4,1011.0
2023-10-26,35000,82.8,91.4,1011.7
2023-10-27,35000,83.8,93.2,1011.0
2023-10-30,35000,82.0,91.4,1010.3
2023-10-31,35000,81.9,93.2,1010.6
2023-11-01,35000,83.1,91.4,1010.8
2023-11-02,35000,82.8,89.6,1010.5
2023-11-03,35000,82.0,91.4,1009.4
2023-11-06,35000,83.5,93.2,1010.7
2023-11-07,35000,82.8,89.6,1010.5
2023-11-08,35000,84.6,91.4,1009.9
2023-11-10,35000,83.7,89.6,1011.7
2023-11-13,35000,85.3,95.0,1011.2
2023-11-14,35000,84.0,93.2,1011.7
2023-11-15,35000,82.2,87.8,1012.3
2023-11-17,35000,82.8,89.6,1013.1
2023-11-20,35000,82.4,89.6,1011.3
2023-11-21,35000,84.2,91.4,1010.0
2023-11-22,30000,82.6,89.6,1009.2
2023-11-23,30000,81.5,87.8,1009.3
2023-11-24,30000,80.2,84.2,1010.0
2023-11-27,35000,83.3,91.4,1010.0
2023-11-28,35000,82.6,91.4,1010.0
2023-11-30,35000,85.5,91.4,1010.4
2023-12-01,35000,85.3,95.0,1009.8
2023-12-04,35000,84.2,93.2,1010.8
2023-12-06,35000,84.0,89.6,1011.0
2023-12-07,35000,83.7,89.6,1010.8
2023-12-08,35000,82.0,89.6,1011.3
2023-12-13,35000,85.1,93.2,1011.0
2023-12-18,35000,84.2,93.2,1011.8
2023-12-20,35000,84.0,93.2,1010.9
2023-12-22,35000,82.6,95.0,1012.5
2024-01-05,35000,81.9,87.8,1012.1
2024-01-08,35000,83.5,89.6,1012.0
2024-01-09,35000,83.8,93.2,1011.3
2024-01-11,35000,83.3,93.2,1011.2
2024-01-12,35000,81.5,89.6,1011.0
2024-01-15,35000,82.0,93.2,1011.5
2024-01-16,35000,82.9,91.4,1011.3
2024-01-19,35000,83.5,93.2,1010.9
2024-01-22,35000,84.7,95.0,1012.5
2024-01-23,35000,83.8,95.0,1013.4
2024-01-24,35000,83.7,95.0,1013.7
2024-02-19,35000,84.6,93.2,1012.3
2024-02-20,35000,84.0,93.2,1011.9
2024-02-26,35000,86.7,96.8,1011.7
2024-02-28,35000,85.6,95.0,1010.2
2024-02-29,35000,85.8,96.8,1010.7
2024-03-04,35000,84.4,93.2,1010.6
2024-03-05,35000,83.8,94.1,1010.0
2024-03-06,35000,84.9,95.7,1009.0
