price,tavg,tmin,tmax,prcp,wdir,wspd,pres,RON 95-III
35000.0,82.2,77.0,89.6,0.079,119.0,4.3,1008.0,26.07
35000.0,83.1,77.0,89.6,0.193,194.0,4.2,1007.5,26.07
35000.0,82.8,77.0,91.4,0.138,260.0,3.9,1007.5,26.07
35000.0,85.5,77.0,95.0,0.035,251.0,5.8,1006.8,26.07
35000.0,82.0,77.0,91.4,0.72,199.0,5.2,1006.3,25.6
35000.0,82.9,78.8,89.6,0.547,237.0,5.4,1007.3,25.6
35000.0,82.2,78.8,91.4,0.819,270.0,5.8,1008.4,25.6
35000.0,81.1,77.0,87.8,0.256,271.0,4.4,1008.2,25.6
35000.0,82.6,77.0,89.6,0.823,292.0,5.8,1007.6,25.6
35000.0,79.7,75.2,86.0,0.74,262.0,8.4,1006.6,25.6
35000.0,82.0,77.0,89.6,0.543,267.0,9.2,1006.0,25.6
35000.0,83.7,78.8,89.6,0.268,253.0,12.1,1005.9,25.6
35000.0,78.6,77.0,86.0,0.185,235.0,8.1,1007.6,24.66
35000.0,80.2,73.4,89.6,0.307,224.0,6.5,1007.8,24.66
35000.0,80.6,77.0,89.6,0.276,218.0,4.8,1007.8,24.66
35000.0,82.2,78.8,89.6,0.169,232.0,6.1,1008.1,24.66
35000.0,84.4,78.8,91.4,0.354,256.0,6.5,1007.5,24.66
35000.0,84.4,78.8,95.0,0.067,237.0,6.2,1007.5,24.66
35000.0,84.2,77.0,91.4,0.28,253.0,6.4,1007.3,24.66
35000.0,82.9,77.0,91.4,0.22,259.0,5.0,1006.5,24.66
35000.0,79.3,77.0,84.2,0.457,263.0,4.7,1008.7,24.23
35000.0,81.3,77.0,87.8,0.598,239.0,8.7,1010.2,24.23
35000.0,85.3,77.0,93.2,0.134,243.0,4.8,1009.8,24.23
35000.0,80.8,77.0,91.4,0.256,126.0,3.6,1008.5,23.21
35000.0,83.8,77.0,91.4,0.374,190.0,4.3,1009.2,23.21
35000.0,82.2,77.0,89.6,0.374,241.0,8.5,1010.3,23.21
35000.0,82.8,77.0,89.6,0.37,252.0,7.3,1007.5,23.21
35000.0,81.5,75.2,89.6,0.642,276.0,5.1,1008.5,23.21
35000.0,82.0,77.0,87.8,0.492,269.0,5.8,1007.4,23.21
35000.0,83.5,77.0,91.4,0.327,238.0,6.6,1006.8,22.58
35000.0,82.0,78.8,89.6,0.315,229.0,8.1,1007.8,22.58
35000.0,82.8,77.0,91.4,0.106,241.0,5.8,1008.2,22.58
35000.0,78.4,75.2,87.8,0.752,318.0,5.3,1008.3,22.58
35000.0,79.7,73.4,86.0,0.508,288.0,6.8,1005.7,22.58
35000.0,79.9,77.0,87.8,0.492,249.0,12.7,1002.9,22.58
35000.0,79.3,75.2,86.0,0.106,217.0,8.6,1005.6,22.58
35000.0,81.9,77.0,87.8,0.102,229.0,6.3,1008.1,22.58
35000.0,83.1,77.0,89.6,0.146,125.0,6.5,1008.2,21.44
35000.0,83.1,77.0,89.6,0.047,76.0,6.1,1009.1,21.44
35000.0,83.5,77.0,91.4,1.248,127.0,6.4,1009.6,21.44
35000.0,81.1,77.0,87.8,0.134,132.0,5.2,1010.4,21.44
35000.0,82.9,77.0,93.2,0.409,74.0,3.9,1009.5,21.44
35000.0,80.6,75.2,89.6,0.425,17.0,4.2,1011.0,21.44
35000.0,80.8,75.2,87.8,0.193,305.0,3.6,1010.3,22.0
35000.0,83.8,77.0,91.4,0.008,332.0,6.1,1007.5,22.0
35000.0,80.4,77.0,87.8,0.0,328.0,5.8,1006.4,22.0
35000.0,84.6,75.2,91.4,0.142,306.0,5.3,1009.1,22.0
35000.0,82.9,77.0,93.2,0.492,76.0,4.8,1008.5,22.0
35000.0,78.3,75.2,84.2,0.764,159.0,5.2,1008.8,22.0
35000.0,80.2,75.2,84.2,0.508,125.0,6.9,1010.3,22.0
35000.0,84.0,77.0,91.4,0.441,131.0,5.2,1010.8,22.34
35000.0,82.8,73.4,95.0,0.445,300.0,3.9,1009.4,22.34
35000.0,81.9,75.2,89.6,0.24,260.0,5.3,1009.6,22.34
35000.0,83.8,77.0,89.6,0.283,147.0,4.2,1009.0,22.34
35000.0,80.1,77.0,89.6,0.224,333.0,4.8,1008.7,22.34
35000.0,81.3,77.0,86.0,0.307,288.0,3.3,1007.3,22.34
35000.0,84.0,75.2,93.2,0.0,4.0,5.6,1007.8,22.34
35000.0,82.2,77.0,89.6,0.008,7.0,5.1,1008.7,22.75
35000.0,81.7,77.0,87.8,0.083,111.0,3.7,1009.6,22.75
35000.0,78.1,75.2,84.2,0.878,83.0,4.2,1010.4,22.75
35000.0,82.0,75.2,91.4,0.0,291.0,3.1,1011.2,22.75
35000.0,83.5,77.0,91.4,0.0,3.0,3.8,1010.5,22.75
35000.0,84.4,77.0,91.4,0.024,28.0,3.1,1010.3,22.75
25000.0,82.9,77.0,91.4,0.327,88.0,5.0,1009.2,23.86
25000.0,82.9,77.0,91.4,0.28,104.0,4.7,1009.2,23.86
25000.0,82.6,75.2,93.2,0.024,40.0,4.6,1008.3,23.86
25000.0,83.5,77.0,91.4,0.425,67.0,3.6,1008.0,23.86
25000.0,82.9,78.8,91.4,0.366,304.0,5.0,1008.6,23.86
25000.0,79.9,75.2,84.2,0.52,323.0,3.2,1005.3,23.78
25000.0,78.8,77.0,84.2,0.287,305.0,3.0,1006.2,23.78
25000.0,79.3,77.0,86.0,0.272,143.0,6.2,1007.8,23.78
25000.0,80.4,77.0,86.0,0.228,123.0,8.5,1009.6,23.78
25000.0,82.6,77.0,89.6,0.354,133.0,7.4,1010.6,23.78
25000.0,84.0,78.8,91.4,0.319,128.0,7.0,1009.4,23.78
25000.0,83.7,78.8,91.4,0.067,123.0,6.4,1009.5,23.78
25000.0,83.5,77.0,91.4,0.075,93.0,4.5,1009.5,22.7
25000.0,84.0,75.2,91.4,0.0,44.0,3.1,1008.4,22.7
25000.0,80.4,70.9,89.6,0.0,329.0,4.5,1010.5,21.2
25000.0,79.9,73.4,86.0,0.0,344.0,3.3,1010.8,21.2
25000.0,79.7,71.6,89.6,0.0,17.0,5.5,1009.0,21.2
25000.0,81.5,71.6,89.6,0.0,318.0,4.0,1008.4,21.2
25000.0,77.7,69.8,89.6,0.0,54.0,6.0,1010.2,20.7
25000.0,78.4,68.0,87.8,0.0,23.0,4.3,1013.8,20.7
25000.0,77.4,71.6,84.2,0.0,325.0,2.9,1013.7,20.7
25000.0,82.8,75.2,91.4,0.039,28.0,6.0,1012.3,22.15
25000.0,79.9,77.0,87.8,0.929,58.0,4.8,1011.7,22.15
25000.0,79.7,75.2,84.2,0.638,104.0,7.6,1011.2,22.15
25000.0,82.6,77.0,93.2,0.008,128.0,5.5,1010.4,22.15
25000.0,81.3,73.4,89.6,0.004,8.0,4.5,1011.1,22.15
25000.0,77.7,69.8,86.0,0.0,317.0,5.8,1011.8,23.14
20000.0,81.9,69.8,91.4,0.0,223.0,4.5,1010.1,23.14
20000.0,81.7,75.2,87.8,0.016,271.0,4.5,1009.5,23.14
20000.0,82.0,75.2,89.6,0.098,104.0,4.7,1009.8,23.14
20000.0,84.6,77.0,93.2,0.0,114.0,7.7,1010.3,23.14
20000.0,84.4,77.0,93.2,0.0,128.0,7.7,1009.5,23.14
20000.0,83.5,78.8,93.2,0.024,142.0,8.6,1009.8,23.14
20000.0,84.6,77.0,95.0,0.016,127.0,4.7,1009.6,23.14
20000.0,84.9,78.8,95.0,0.02,126.0,8.9,1009.5,23.14
20000.0,84.6,78.8,95.0,0.0,129.0,8.8,1009.9,23.14
13000.0,82.9,78.8,91.4,0.0,169.0,7.7,1010.6,23.76
13000.0,82.4,77.0,91.4,0.0,148.0,6.0,1010.4,23.76
13000.0,82.6,77.0,93.2,0.0,109.0,5.5,1010.8,23.76
13000.0,83.8,73.4,93.2,0.024,97.0,5.4,1011.5,23.76
13000.0,81.3,75.2,91.4,0.0,316.0,4.5,1010.9,23.76
13000.0,82.0,73.4,93.2,0.0,27.0,4.6,1011.8,23.44
11000.0,81.9,73.4,91.4,0.035,2.0,4.5,1011.8,23.44
11000.0,81.7,75.2,93.2,0.0,86.0,5.4,1010.9,23.44
11000.0,82.8,71.6,93.2,0.0,42.0,5.2,1014.5,23.44
11000.0,83.8,75.2,93.2,0.0,68.0,4.9,1013.3,23.44
11000.0,83.8,77.0,95.0,0.0,131.0,4.8,1013.4,23.32
11000.0,80.2,73.4,91.4,0.0,4.0,5.7,1014.5,23.32
11000.0,80.8,69.8,93.2,0.0,97.0,5.3,1013.7,23.32
11000.0,81.1,71.6,91.4,0.0,118.0,4.9,1013.6,23.32
11000.0,81.1,73.4,91.4,0.0,118.0,6.3,1012.5,23.32
11000.0,80.8,71.6,91.4,0.0,131.0,5.9,1011.8,23.32
11000.0,81.9,73.4,91.4,0.0,84.0,5.2,1011.9,23.81
11000.0,81.3,73.4,91.9,0.0,107.0,7.7,1011.0,23.81
11000.0,83.7,70.9,95.0,0.0,118.0,7.2,1011.9,23.81
11000.0,83.5,75.2,95.0,0.0,129.0,6.9,1011.6,23.81
11000.0,84.7,78.8,93.2,0.008,160.0,7.5,1009.7,23.81
22000.0,84.4,78.8,95.0,0.0,158.0,7.1,1009.3,23.03
22000.0,84.2,78.8,95.0,0.0,153.0,7.4,1008.2,23.03
22000.0,84.9,78.8,91.4,0.0,170.0,6.7,1008.5,23.03
22000.0,84.9,78.8,95.0,0.0,169.0,7.1,1009.0,23.03
22000.0,85.3,80.6,93.2,0.0,155.0,7.9,1009.6,23.03
22000.0,86.2,80.6,96.8,0.051,141.0,10.7,1010.3,23.03
22000.0,86.4,78.8,96.8,0.004,127.0,7.6,1010.5,23.03
22000.0,84.9,80.6,93.2,0.043,155.0,8.0,1009.3,23.03
22000.0,84.6,80.6,91.4,0.016,161.0,8.1,1009.7,23.03
22000.0,84.6,78.8,93.2,0.303,158.0,5.5,1008.8,23.12
22000.0,86.4,80.6,95.0,0.008,184.0,7.5,1008.6,23.12
22000.0,86.9,78.8,95.0,0.004,169.0,6.2,1009.0,23.12
22000.0,86.7,82.4,95.0,0.0,165.0,8.6,1010.5,23.12
22000.0,86.4,78.8,93.2,0.114,162.0,5.0,1010.3,23.12
22000.0,86.4,82.4,93.2,0.028,155.0,7.0,1009.8,24.24
22000.0,86.4,82.4,95.0,0.098,170.0,6.3,1008.8,24.24
22000.0,88.0,82.4,95.0,0.035,174.0,6.0,1008.6,24.24
22000.0,87.8,84.2,95.0,0.118,170.0,6.5,1008.2,24.24
22000.0,86.5,80.6,93.2,0.039,151.0,7.5,1009.5,24.24
22000.0,86.5,82.4,93.2,0.0,159.0,7.4,1009.7,24.24
22000.0,87.1,82.4,93.2,0.0,185.0,6.4,1007.1,24.24
22000.0,87.4,82.4,96.8,0.031,215.0,7.8,1005.4,24.24
22000.0,88.2,82.4,96.8,0.067,202.0,8.0,1005.7,23.63
22000.0,87.8,80.6,98.6,0.031,119.0,6.1,1009.6,23.63
22000.0,88.9,82.4,98.6,0.004,135.0,8.6,1007.9,23.63
22000.0,87.8,82.4,95.0,0.0,121.0,6.6,1008.3,23.63
22000.0,88.7,82.4,96.8,0.059,123.0,7.3,1008.3,23.63
22000.0,88.3,84.2,96.8,0.008,159.0,8.8,1007.8,22.32
22000.0,88.9,82.4,95.0,0.016,205.0,6.6,1005.7,22.32
22000.0,83.7,77.0,95.0,0.039,221.0,7.4,1006.5,22.32
22000.0,87.4,78.8,96.8,0.264,142.0,5.5,1008.3,22.32
22000.0,86.2,82.4,91.4,0.13,155.0,5.5,1009.8,21.0
22000.0,85.3,80.6,93.2,0.161,131.0,6.3,1010.2,21.0
22000.0,87.1,80.6,96.8,0.075,222.0,5.0,1010.3,21.0
22000.0,89.4,82.4,96.8,0.252,246.0,7.8,1007.8,21.0
22000.0,84.4,77.0,95.0,0.457,223.0,5.8,1010.1,21.49
22000.0,86.7,80.6,95.0,0.516,231.0,6.7,1009.3,21.49
22000.0,87.1,82.4,95.0,0.406,232.0,8.3,1009.2,21.49
22000.0,86.4,82.4,93.2,0.358,228.0,6.6,1009.6,21.49
22000.0,82.0,78.8,91.4,0.469,229.0,6.6,1009.3,21.49
22000.0,83.8,80.6,93.2,0.398,223.0,6.0,1007.5,21.49
22000.0,85.3,80.6,93.2,0.114,236.0,8.1,1007.6,21.49
22000.0,86.2,80.6,93.2,0.409,252.0,11.6,1006.6,22.01
22000.0,86.7,82.4,93.2,0.126,246.0,10.1,1007.5,22.01
22000.0,82.0,77.0,91.4,1.098,306.0,5.9,1006.8,22.01
22000.0,82.6,78.8,89.6,0.807,259.0,6.6,1007.3,22.01
22000.0,83.5,78.8,87.8,0.472,235.0,8.1,1008.7,22.01
22000.0,83.8,78.8,87.8,0.421,252.0,8.2,1008.7,22.01
22000.0,83.5,78.8,89.6,0.205,260.0,7.8,1007.8,22.01
22000.0,82.8,78.8,93.2,0.327,241.0,9.4,1007.8,22.01
22000.0,83.1,77.0,91.4,0.067,261.0,6.1,1008.3,22.01
22000.0,87.1,80.6,95.0,0.52,259.0,8.6,1009.3,22.01
22000.0,85.5,80.6,95.0,0.201,275.0,8.1,1008.5,22.01
22000.0,86.2,80.6,93.2,0.465,250.0,7.5,1007.8,22.01
22000.0,87.3,77.0,95.0,0.189,281.0,4.7,1008.4,22.01
22000.0,88.2,80.6,96.8,0.283,269.0,8.0,1008.1,22.01
22000.0,86.5,80.6,95.0,0.0,273.0,6.5,1009.0,22.01
22000.0,85.6,73.4,95.0,0.98,275.0,6.8,1008.7,22.01
22000.0,87.3,77.0,96.8,0.803,240.0,5.7,1007.1,22.01
22000.0,83.8,77.0,93.2,0.323,241.0,4.1,1007.7,22.01
22000.0,83.3,78.8,93.2,0.406,216.0,5.0,1008.8,22.01
22000.0,82.9,75.2,89.6,0.591,229.0,5.5,1008.4,22.01
22000.0,83.1,77.0,95.0,0.413,213.0,6.6,1008.2,22.01
22000.0,83.3,77.0,91.4,0.343,275.0,5.4,1009.8,21.42
22000.0,85.3,75.2,93.2,0.0,326.0,4.7,1009.2,21.42
22000.0,82.9,77.0,93.2,0.386,6.0,4.7,1008.5,21.42
22000.0,82.6,77.0,93.2,0.264,118.0,3.1,1009.4,21.42
22000.0,84.9,77.0,91.4,0.161,228.0,4.7,1009.0,21.42
22000.0,86.4,78.8,93.2,0.075,262.0,5.8,1008.9,21.49
22000.0,85.8,80.6,93.2,0.441,246.0,4.5,1008.8,21.49
22000.0,82.8,73.4,93.2,0.945,266.0,6.8,1008.2,21.49
22000.0,82.9,77.0,91.4,2.209,270.0,6.8,1008.0,21.49
22000.0,81.1,78.8,87.8,0.425,252.0,13.4,1004.7,21.49
22000.0,82.2,78.8,89.6,0.472,250.0,13.0,1005.6,21.49
22000.0,82.4,78.8,91.4,0.638,265.0,10.4,1005.5,21.49
22000.0,79.3,77.0,86.0,0.579,266.0,6.8,1006.3,21.49
35000.0,79.9,75.2,84.2,0.469,247.0,5.5,1007.9,22.79
22000.0,81.3,77.0,91.4,0.346,248.0,9.8,1008.3,22.79
22000.0,84.6,77.0,91.4,0.425,260.0,8.4,1008.3,23.96
22000.0,84.2,80.6,91.4,0.362,258.0,11.2,1008.5,23.96
22000.0,83.7,80.6,91.4,0.118,238.0,11.0,1009.3,23.96
22000.0,84.4,80.6,93.2,0.016,240.0,10.2,1011.4,23.96
22000.0,85.8,80.6,93.2,0.146,254.0,11.4,1009.3,23.96
22000.0,86.5,80.6,95.0,0.126,259.0,11.6,1010.1,23.96
22000.0,86.4,80.6,95.0,0.008,265.0,9.3,1009.3,23.96
22000.0,86.7,80.6,95.0,0.067,260.0,12.0,1008.5,23.99
22000.0,85.3,80.6,95.0,0.268,239.0,8.8,1008.2,23.99
22000.0,85.3,80.6,91.4,0.378,240.0,11.3,1008.9,23.99
22000.0,84.6,80.6,91.4,0.11,251.0,8.7,1009.3,23.99
22000.0,82.8,78.8,93.2,0.461,256.0,7.3,1008.4,23.99
22000.0,83.5,78.8,93.2,0.665,260.0,6.0,1007.3,23.99
22000.0,84.4,78.8,91.4,0.157,213.0,7.3,1008.3,24.6
22000.0,83.8,78.8,93.2,0.15,237.0,7.3,1008.6,24.6
22000.0,85.3,80.6,95.0,0.0,261.0,9.1,1008.2,24.6
22000.0,85.5,78.8,93.2,0.083,256.0,9.9,1008.3,24.6
22000.0,87.3,80.6,95.0,0.35,263.0,8.6,1008.1,24.6
22000.0,85.1,78.8,93.2,0.622,265.0,8.7,1006.1,24.6
22000.0,83.5,75.2,93.2,0.24,248.0,10.1,1006.2,24.6
22000.0,81.7,77.0,87.8,0.409,248.0,8.9,1007.6,24.6
22000.0,81.9,78.8,87.8,0.626,245.0,10.6,1007.3,24.87
22000.0,84.4,78.8,91.4,0.213,267.0,5.7,1008.5,24.87
22000.0,83.8,78.8,89.6,0.394,252.0,5.7,1008.7,24.87
22000.0,81.3,75.2,93.2,0.488,246.0,6.0,1008.6,24.87
22000.0,82.9,75.2,87.8,0.146,257.0,8.6,1009.5,24.87
22000.0,82.2,78.8,87.8,0.331,246.0,8.1,1010.0,24.87
22000.0,81.5,77.0,91.4,0.362,272.0,6.1,1009.1,24.87
22000.0,83.1,77.0,87.8,0.531,255.0,10.1,1009.0,24.87
22000.0,86.2,77.0,95.0,0.362,326.0,4.2,1010.0,24.87
22000.0,82.2,77.0,91.4,0.76,122.0,3.0,1009.4,25.74
22000.0,80.6,78.8,87.8,0.453,234.0,10.7,1007.0,25.74
22000.0,80.6,77.0,87.8,0.945,233.0,7.3,1008.5,25.74
22000.0,84.0,77.0,91.4,0.087,288.0,4.7,1009.9,25.74
22000.0,84.4,80.6,93.2,0.85,295.0,5.2,1010.9,25.74
22000.0,78.3,77.0,80.6,1.835,264.0,3.4,1009.7,24.84
22000.0,81.3,75.2,86.0,0.205,255.0,6.4,1010.0,24.84
22000.0,83.1,78.8,89.6,0.339,215.0,6.6,1009.9,24.84
22000.0,82.8,77.0,89.6,0.425,217.0,4.7,1009.4,24.84
22000.0,84.2,77.0,91.4,0.0,342.0,5.5,1011.1,24.84
22000.0,83.1,75.2,89.6,0.276,172.0,3.5,1010.4,24.84
22000.0,85.6,78.8,95.0,0.476,123.0,4.8,1010.7,23.04
22000.0,83.7,77.0,93.2,0.197,72.0,5.3,1011.8,23.04
22000.0,81.1,77.0,86.0,1.48,271.0,3.0,1009.5,23.04
22000.0,82.9,77.0,91.4,0.953,247.0,5.8,1010.2,23.04
22000.0,84.0,78.8,93.2,0.469,246.0,4.0,1010.8,23.04
22000.0,83.7,75.2,91.4,0.378,185.0,4.1,1010.9,23.04
22000.0,80.2,75.2,91.4,0.488,247.0,3.8,1012.0,23.51
22000.0,82.2,75.2,91.4,0.217,309.0,3.8,1011.0,23.51
22000.0,81.9,78.8,89.6,0.323,112.0,3.5,1011.4,23.51
22000.0,82.8,77.0,91.4,0.528,107.0,3.5,1011.7,23.51
22000.0,83.8,77.0,93.2,0.098,142.0,3.7,1011.0,23.51
22000.0,82.0,75.2,91.4,0.138,27.0,3.9,1010.3,23.51
22000.0,81.9,77.0,93.2,0.087,43.0,2.5,1010.6,23.51
22000.0,83.1,77.0,91.4,0.209,38.0,3.1,1010.8,23.92
22000.0,82.8,77.0,89.6,0.516,306.0,3.8,1010.5,23.92
22000.0,82.0,77.0,91.4,0.244,327.0,3.5,1009.4,23.92
22000.0,83.5,75.2,93.2,0.079,77.0,5.6,1010.7,23.92
22000.0,82.8,78.8,89.6,0.075,0.0,4.2,1010.5,23.92
22000.0,84.6,77.0,91.4,0.126,79.0,5.0,1009.9,23.92
22000.0,83.7,78.8,89.6,0.429,38.0,4.7,1011.7,23.92
22000.0,85.3,78.8,95.0,0.118,22.0,4.0,1011.2,23.53
22000.0,84.0,78.8,93.2,0.213,40.0,3.9,1011.7,23.53
22000.0,82.2,77.0,87.8,0.146,34.0,5.0,1012.3,23.53
22000.0,82.8,78.8,89.6,0.197,21.0,5.6,1013.1,23.53
22000.0,82.4,75.2,89.6,0.0,28.0,4.8,1011.3,23.53
22000.0,84.2,78.8,91.4,0.0,3.0,3.9,1010.0,23.53
22000.0,82.6,75.2,89.6,0.0,326.0,3.5,1009.2,23.53
22000.0,81.5,78.8,87.8,0.012,296.0,4.1,1009.3,23.02
25000.0,80.2,77.0,84.2,0.028,26.0,4.0,1010.0,23.02
22000.0,83.3,77.0,91.4,0.0,45.0,6.7,1010.0,23.02
22000.0,82.6,75.2,91.4,0.004,15.0,4.9,1010.0,23.02
22000.0,85.5,78.8,91.4,0.13,109.0,4.2,1010.4,22.99
22000.0,85.3,78.8,95.0,0.0,64.0,4.3,1009.8,22.99
20000.0,84.2,77.0,93.2,0.028,92.0,4.3,1010.8,22.99
20000.0,84.0,78.8,89.6,0.004,105.0,4.7,1011.0,22.99
20000.0,83.7,77.0,89.6,0.008,102.0,4.1,1010.8,22.32
20000.0,82.0,78.8,89.6,0.0,51.0,3.2,1011.3,22.32
20000.0,85.1,77.0,93.2,0.193,93.0,4.4,1011.0,22.32
20000.0,84.2,75.2,93.2,0.224,40.0,4.5,1011.8,21.4
20000.0,84.0,77.0,93.2,0.028,43.0,7.1,1010.9,21.4
20000.0,82.6,75.2,95.0,0.031,40.0,8.5,1012.5,22.14
20000.0,81.9,75.2,87.8,0.0,341.0,3.2,1012.1,21.91
20000.0,83.5,78.8,89.6,0.0,87.0,3.1,1012.0,21.91
20000.0,83.8,78.8,93.2,0.0,93.0,4.5,1011.3,21.91
20000.0,83.3,75.2,93.2,0.0,102.0,4.9,1011.2,21.93
20000.0,81.5,73.4,89.6,0.0,131.0,4.9,1011.0,21.93
20000.0,82.0,73.4,93.2,0.0,47.0,4.2,1011.5,21.93
25000.0,82.9,75.2,91.4,0.0,63.0,3.9,1011.3,21.93
25000.0,83.5,75.2,93.2,0.0,123.0,4.7,1010.9,22.48
25000.0,84.7,77.0,95.0,0.0,118.0,6.8,1012.5,22.48
25000.0,83.8,75.2,95.0,0.0,101.0,5.2,1013.4,22.48
25000.0,83.7,75.2,95.0,0.0,154.0,5.5,1013.7,22.48
25000.0,84.6,78.8,93.2,0.0,143.0,8.8,1012.3,23.91
25000.0,84.0,78.8,93.2,0.0,156.0,7.6,1011.9,23.91
25000.0,86.7,77.0,96.8,0.0,104.0,7.0,1011.7,23.59
25000.0,85.6,77.0,95.0,0.0,116.0,8.5,1010.2,23.59
25000.0,85.8,77.0,96.8,0.0,120.0,9.1,1010.7,23.92
25000.0,84.4,78.8,93.2,0.0,149.0,9.4,1010.6,23.92
25000.0,83.8,75.4,94.1,0.0,77.0,4.1,1010.0,23.92
25000.0,84.9,75.9,95.7,0.0,147.0,3.4,1009.0,23.92
25000.0,83.3,75.0,94.1,,69.0,6.0,1013.1,23.55
25000.0,83.3,74.3,94.1,,69.0,6.1,1012.9,23.55
