date,price,RON 95-III
5/16/2021,32500,19.53
5/17/2021,32400,19.53
5/18/2021,32400,19.53
5/19/2021,33100,19.53
5/20/2021,32700,19.53
5/21/2021,32700,19.53
5/22/2021,32700,19.53
5/23/2021,32700,19.53
5/24/2021,32800,19.53
5/25/2021,32800,19.53
5/26/2021,33100,19.53
5/27/2021,33500,19.53
5/28/2021,33800,19.53
5/29/2021,34500,19.53
5/30/2021,34500,19.53
5/31/2021,34400,19.53
6/1/2021,34400,19.53
6/2/2021,34500,19.53
6/3/2021,34500,19.53
6/4/2021,34500,19.53
6/5/2021,34800,19.53
6/6/2021,34800,19.53
6/7/2021,34800,19.53
6/8/2021,34900,19.53
6/9/2021,34400,19.53
6/10/2021,34400,19.53
6/11/2021,34200,20.16
6/12/2021,34300,20.16
6/13/2021,34300,20.16
6/14/2021,34300,20.16
6/15/2021,34000,20.16
6/16/2021,34100,20.16
6/17/2021,34600,20.16
6/18/2021,34100,20.16
6/19/2021,34500,20.16
6/20/2021,34500,20.16
6/21/2021,34600,20.16
6/22/2021,34700,20.16
6/23/2021,34400,20.16
6/24/2021,34800,20.16
6/25/2021,35200,20.16
6/26/2021,35700,20.91
6/27/2021,35700,20.91
6/28/2021,35700,20.91
6/29/2021,36200,20.91
6/30/2021,35500,20.91
7/1/2021,36100,20.91
7/2/2021,36000,20.91
7/3/2021,36100,20.91
7/4/2021,36100,20.91
7/5/2021,36000,20.91
7/6/2021,35600,20.91
7/7/2021,35500,20.91
7/8/2021,35900,20.91
7/9/2021,36000,20.91
7/10/2021,36500,20.91
7/11/2021,36500,20.91
7/12/2021,36300,21.78
7/13/2021,36300,21.78
7/14/2021,35800,21.78
7/15/2021,36300,21.78
7/16/2021,36300,21.78
7/17/2021,36300,21.78
7/18/2021,36300,21.78
7/19/2021,36300,21.78
7/20/2021,36300,21.78
7/21/2021,36300,21.78
7/22/2021,36300,21.78
7/23/2021,36300,21.78
7/24/2021,36300,21.78
7/25/2021,36300,21.78
7/26/2021,36300,21.78
7/27/2021,36300,21.68
7/28/2021,36300,21.68
7/29/2021,36300,21.68
7/30/2021,36300,21.68
7/31/2021,36300,21.68
8/1/2021,36300,21.68
8/2/2021,36700,21.68
8/3/2021,36600,21.68
8/4/2021,37000,21.68
8/5/2021,37000,21.68
8/6/2021,36900,21.68
8/7/2021,36500,21.68
8/8/2021,36500,21.68
8/9/2021,36500,21.68
8/10/2021,37200,21.68
8/11/2021,38000,21.68
8/12/2021,37900,21.68
8/13/2021,37800,21.68
8/14/2021,37400,21.68
8/15/2021,37400,21.68
8/16/2021,37500,21.68
8/17/2021,37900,21.68
8/18/2021,37800,21.68
8/19/2021,38100,21.68
8/20/2021,37800,21.68
8/21/2021,38300,21.68
8/22/2021,38300,21.68
8/23/2021,38300,21.68
8/24/2021,38700,21.68
8/25/2021,39500,21.68
8/26/2021,39500,21.13
8/27/2021,39500,21.13
8/28/2021,40000,21.13
8/29/2021,40000,21.13
8/30/2021,39900,21.13
8/31/2021,39900,21.13
9/1/2021,39900,21.13
9/2/2021,40300,21.13
9/3/2021,40100,21.13
9/4/2021,40100,21.13
9/5/2021,40100,21.13
9/6/2021,40000,21.13
9/7/2021,40100,21.13
9/8/2021,40300,21.13
9/9/2021,40000,21.13
9/10/2021,39600,21.39
9/11/2021,39500,21.39
9/12/2021,39500,21.39
9/13/2021,39500,21.39
9/14/2021,39500,21.39
9/15/2021,39800,21.39
9/16/2021,40000,21.39
9/17/2021,40500,21.39
9/18/2021,41000,21.39
9/19/2021,41000,21.39
9/20/2021,40800,21.39
9/21/2021,40800,21.39
9/22/2021,40800,21.39
9/23/2021,40800,21.39
9/24/2021,40800,21.39
9/25/2021,40800,21.94
9/26/2021,40800,21.94
9/27/2021,40700,21.94
9/28/2021,40300,21.94
9/29/2021,40800,21.94
9/30/2021,40000,21.94
10/1/2021,40200,21.94
10/2/2021,40800,21.94
10/3/2021,40800,21.94
10/4/2021,40800,21.94
10/5/2021,40500,21.94
10/6/2021,40000,21.94
10/7/2021,40100,21.94
10/8/2021,40100,21.94
10/9/2021,40100,21.94
10/10/2021,40100,21.94
10/11/2021,40100,22.87
10/12/2021,40000,22.87
10/13/2021,40800,22.87
10/14/2021,40600,22.87
10/15/2021,40600,22.87
10/16/2021,40400,22.87
10/17/2021,40400,22.87
10/18/2021,40400,22.87
10/19/2021,40300,22.87
10/20/2021,40400,22.87
10/21/2021,40600,22.87
10/22/2021,40700,22.87
10/23/2021,40800,22.87
10/24/2021,40800,22.87
10/25/2021,40800,22.87
10/26/2021,41400,24.33
10/27/2021,42400,24.33
10/28/2021,41400,24.33
10/29/2021,41000,24.33
10/30/2021,41600,24.33
10/31/2021,41600,24.33
11/1/2021,41500,24.33
11/2/2021,42300,24.33
11/3/2021,41700,24.33
11/4/2021,41700,24.33
11/5/2021,41100,24.33
11/6/2021,40700,24.33
11/7/2021,40700,24.33
11/8/2021,40800,24.33
11/9/2021,40500,24.33
11/10/2021,41100,24.99
11/11/2021,41000,24.99
11/12/2021,41500,24.99
11/13/2021,41300,24.99
11/14/2021,41300,24.99
11/15/2021,41300,24.99
11/16/2021,41200,24.99
11/17/2021,40700,24.99
11/18/2021,41000,24.99
11/19/2021,40500,24.99
11/20/2021,41000,24.99
11/21/2021,41000,24.99
11/22/2021,41100,24.99
11/23/2021,41200,24.99
11/24/2021,41400,24.99
11/25/2021,41200,23.9
11/26/2021,41400,23.9
11/27/2021,41400,23.9
11/28/2021,41400,23.9
11/29/2021,41500,23.9
11/30/2021,40800,23.9
12/1/2021,40800,23.9
12/2/2021,41500,23.9
12/3/2021,41700,23.9
12/4/2021,42000,23.9
12/5/2021,42000,23.9
12/6/2021,42000,23.9
12/7/2021,42000,23.9
12/8/2021,41200,23.9
12/9/2021,41500,23.9
12/10/2021,41600,22.8
12/11/2021,41600,22.8
12/12/2021,41600,22.8
12/13/2021,41700,22.8
12/14/2021,41700,22.8
12/15/2021,41700,22.8
12/16/2021,41400,22.8
12/17/2021,41300,22.8
12/18/2021,41600,22.8
12/19/2021,41600,22.8
12/20/2021,41500,22.8
12/21/2021,41100,22.8
12/22/2021,41300,22.8
12/23/2021,41500,22.8
12/24/2021,41600,22.8
12/25/2021,41700,23.29
12/26/2021,41700,23.29
12/27/2021,41700,23.29
12/28/2021,41600,23.29
12/29/2021,41300,23.29
12/30/2021,41500,23.29
12/31/2021,41600,23.29
1/1/2022,41500,23.29
1/2/2022,41500,23.29
1/3/2022,41500,23.29
1/4/2022,41500,23.29
1/5/2022,41200,23.29
1/6/2022,40700,23.29
1/7/2022,40600,23.29
1/8/2022,40800,23.29
1/9/2022,40800,23.29
1/10/2022,40800,23.29
1/11/2022,40000,23.87
1/12/2022,40100,23.87
1/13/2022,40400,23.87
1/14/2022,39800,23.87
1/15/2022,39800,23.87
1/16/2022,39800,23.87
1/17/2022,39800,23.87
1/18/2022,39800,23.87
1/19/2022,39600,23.87
1/20/2022,40200,23.87
1/21/2022,40200,24.36
1/22/2022,39900,24.36
1/23/2022,39900,24.36
1/24/2022,39900,24.36
1/25/2022,39600,24.36
1/26/2022,40300,24.36
1/27/2022,39900,24.36
1/28/2022,39800,24.36
1/29/2022,39900,24.36
1/30/2022,39900,24.36
1/31/2022,39900,24.36
2/1/2022,39800,24.36
2/2/2022,39900,24.36
2/3/2022,40200,24.36
2/4/2022,40500,24.36
2/5/2022,40500,24.36
2/6/2022,40500,24.36
2/7/2022,40600,24.36
2/8/2022,40700,24.36
2/9/2022,40900,24.36
2/10/2022,41400,24.36
2/11/2022,41400,25.32
2/12/2022,41500,25.32
2/13/2022,41500,25.32
2/14/2022,41500,25.32
2/15/2022,41100,25.32
2/16/2022,41600,25.32
2/17/2022,41800,25.32
2/18/2022,41800,25.32
2/19/2022,41400,25.32
2/20/2022,41400,25.32
2/21/2022,41500,26.28
2/22/2022,41200,26.28
2/23/2022,41800,26.28
2/24/2022,41400,26.28
2/25/2022,41000,26.28
2/26/2022,41000,26.28
2/27/2022,41000,26.28
2/28/2022,41000,26.28
3/1/2022,40000,26.83
3/2/2022,40000,26.83
3/3/2022,39500,26.83
3/4/2022,39200,26.83
3/5/2022,39700,26.83
3/6/2022,39700,26.83
3/7/2022,39800,26.83
3/8/2022,39800,26.83
3/9/2022,40800,26.83
3/10/2022,41000,26.83
3/11/2022,40800,26.83
3/12/2022,40800,26.83
3/13/2022,40800,26.83
3/14/2022,40800,26.83
3/15/2022,41000,26.83
3/16/2022,40500,26.83
3/17/2022,41500,26.83
3/18/2022,41400,26.83
3/19/2022,41800,26.83
3/20/2022,41800,26.83
3/21/2022,41800,26.83
3/22/2022,41900,26.83
3/23/2022,41900,26.83
3/24/2022,41200,26.83
3/25/2022,41200,26.83
3/26/2022,41400,26.83
3/27/2022,41400,26.83
3/28/2022,41500,26.83
3/29/2022,41400,26.83
3/30/2022,41200,26.83
3/31/2022,41600,26.83
4/1/2022,41600,28.15
4/2/2022,41500,28.15
4/3/2022,41500,28.15
4/4/2022,41500,28.15
4/5/2022,41400,28.15
4/6/2022,41200,28.15
4/7/2022,41000,28.15
4/8/2022,40800,28.15
4/9/2022,41300,28.15
4/10/2022,41300,28.15
4/11/2022,41200,28.15
4/12/2022,41400,27.31
4/13/2022,41300,27.31
4/14/2022,41100,27.31
4/15/2022,41000,27.31
4/16/2022,41000,27.31
4/17/2022,41000,27.31
4/18/2022,41000,27.31
4/19/2022,41000,27.31
4/20/2022,41000,27.31
4/21/2022,41000,27.99
4/22/2022,41400,27.99
4/23/2022,41400,27.99
4/24/2022,41400,27.99
4/25/2022,41500,27.99
4/26/2022,40700,27.99
4/27/2022,40500,27.99
4/28/2022,40300,27.99
4/29/2022,41400,27.99
4/30/2022,41800,27.99
5/1/2022,41800,27.99
5/2/2022,41800,27.99
5/3/2022,41600,27.99
5/4/2022,41800,28.43
5/5/2022,42200,28.43
5/6/2022,42100,28.43
5/7/2022,41100,28.43
5/8/2022,41100,28.43
5/9/2022,41000,28.43
5/10/2022,40200,28.43
5/11/2022,40200,28.43
5/12/2022,41400,28.43
5/13/2022,41000,28.43
5/14/2022,40800,28.43
5/15/2022,40800,28.43
5/16/2022,40900,28.43
5/17/2022,41600,28.43
5/18/2022,41900,28.43
5/19/2022,41200,28.43
5/20/2022,41500,28.43
5/21/2022,41200,28.43
5/22/2022,41200,28.43
5/23/2022,41200,28.43
5/24/2022,41000,28.43
5/25/2022,41000,28.43
5/26/2022,41800,28.43
5/27/2022,42200,28.43
5/28/2022,42000,28.43
5/29/2022,42000,28.43
5/30/2022,42000,28.43
5/31/2022,42100,28.43
6/1/2022,42100,28.43
6/2/2022,43100,28.43
6/3/2022,43100,28.43
6/4/2022,43100,28.43
6/5/2022,43100,28.43
6/6/2022,42900,28.43
6/7/2022,42900,28.43
6/8/2022,42600,28.43
6/9/2022,42500,28.43
6/10/2022,42300,28.43
6/11/2022,42100,28.43
6/12/2022,42100,28.43
6/13/2022,42200,28.43
6/14/2022,41600,28.43
6/15/2022,41800,28.43
6/16/2022,42200,28.43
6/17/2022,43100,28.43
6/18/2022,42800,28.43
6/19/2022,42800,28.43
6/20/2022,42800,28.43
6/21/2022,42900,28.43
6/22/2022,43400,28.43
6/23/2022,43700,28.43
6/24/2022,43300,28.43
6/25/2022,43000,28.43
6/26/2022,43000,28.43
6/27/2022,43000,28.43
6/28/2022,42900,28.43
6/29/2022,42500,28.43
6/30/2022,43100,28.43
7/1/2022,42800,28.43
7/2/2022,42400,28.43
7/3/2022,42400,28.43
7/4/2022,42400,28.43
7/5/2022,42300,28.43
7/6/2022,41900,28.43
7/7/2022,41800,28.43
7/8/2022,41400,28.43
7/9/2022,53300,28.43
7/10/2022,53300,28.43
7/11/2022,42200,28.43
7/12/2022,42000,28.43
7/13/2022,41800,28.43
7/14/2022,42300,28.43
7/15/2022,41600,28.43
7/16/2022,41500,28.43
7/17/2022,41500,28.43
7/18/2022,41500,28.43
7/19/2022,42800,28.43
7/20/2022,43000,28.43
7/21/2022,43000,26.07
7/22/2022,42800,26.07
7/23/2022,42600,26.07
7/24/2022,42600,26.07
7/25/2022,42700,26.07
7/26/2022,42900,26.07
7/27/2022,42900,26.07
7/28/2022,43800,26.07
7/29/2022,44000,26.07
7/30/2022,44400,26.07
7/31/2022,44400,26.07
8/1/2022,44500,25.6
8/2/2022,44500,25.6
8/3/2022,44500,25.6
8/4/2022,44500,25.6
8/5/2022,44500,25.6
8/6/2022,44900,25.6
8/7/2022,44900,25.6
8/8/2022,45000,25.6
8/9/2022,45700,25.6
8/10/2022,46200,25.6
8/11/2022,46200,24.66
8/12/2022,46200,24.66
8/13/2022,49000,24.66
8/14/2022,49000,24.66
8/15/2022,49000,24.66
8/16/2022,49100,24.66
8/17/2022,48500,24.66
8/18/2022,48400,24.66
8/19/2022,48400,24.66
8/20/2022,48600,24.66
8/21/2022,48600,24.66
8/22/2022,48600,24.66
8/23/2022,48900,24.66
8/24/2022,49200,24.66
8/25/2022,50200,24.66
8/26/2022,49500,24.66
8/27/2022,49500,24.66
8/28/2022,49500,24.66
8/29/2022,48900,24.66
8/30/2022,48800,24.66
8/31/2022,48500,24.66
9/1/2022,48300,24.66
9/2/2022,48000,24.66
9/3/2022,47900,24.66
9/4/2022,47900,24.66
9/5/2022,47900,24.23
9/6/2022,47600,24.23
9/7/2022,48400,24.23
9/8/2022,48200,24.23
9/9/2022,48600,24.23
9/10/2022,48400,24.23
9/11/2022,48400,24.23
9/12/2022,48400,23.21
9/13/2022,48300,23.21
9/14/2022,47800,23.21
9/15/2022,47700,23.21
9/16/2022,47600,23.21
9/17/2022,47500,23.21
9/18/2022,47500,23.21
9/19/2022,47500,23.21
9/20/2022,47500,23.21
9/21/2022,48000,22.58
9/22/2022,47800,22.58
9/23/2022,48000,22.58
9/24/2022,47900,22.58
9/25/2022,47900,22.58
9/26/2022,47900,22.58
9/27/2022,47400,22.58
9/28/2022,47000,22.58
9/29/2022,47400,22.58
9/30/2022,46900,22.58
10/1/2022,46500,22.58
10/2/2022,46500,22.58
10/3/2022,46500,21.44
10/4/2022,46900,21.44
10/5/2022,46900,21.44
10/6/2022,47000,21.44
10/7/2022,46500,21.44
10/8/2022,46800,21.44
10/9/2022,46800,21.44
10/10/2022,46800,21.44
10/11/2022,46900,22
10/12/2022,47100,22
10/13/2022,46600,22
10/14/2022,45800,22
10/15/2022,45000,22
10/16/2022,45000,22
10/17/2022,45000,22
10/18/2022,45000,22
10/19/2022,44900,22
10/20/2022,43700,22
10/21/2022,44300,22.34
10/22/2022,44300,22.34
10/23/2022,43600,22.34
10/24/2022,43600,22.34
10/25/2022,43000,22.34
10/26/2022,42900,22.34
10/27/2022,41500,22.34
10/28/2022,41600,22.34
10/29/2022,41000,22.34
10/30/2022,41000,22.34
10/31/2022,41000,22.34
11/1/2022,41100,22.75
11/2/2022,40800,22.75
11/3/2022,41600,22.75
11/4/2022,40800,22.75
11/5/2022,41300,22.75
11/6/2022,41300,22.75
11/7/2022,41300,22.75
11/8/2022,40900,22.75
11/9/2022,40500,22.75
11/10/2022,40300,22.75
11/11/2022,40500,23.86
11/12/2022,40500,23.86
11/13/2022,40500,23.86
11/14/2022,40500,23.86
11/15/2022,40100,23.86
11/16/2022,39600,23.86
11/17/2022,39400,23.86
11/18/2022,39700,23.86
11/19/2022,39500,23.86
11/20/2022,39500,23.86
11/21/2022,39500,23.78
11/22/2022,39600,23.78
11/23/2022,40200,23.78
11/24/2022,39700,23.78
11/25/2022,40200,23.78
11/26/2022,40500,23.78
11/27/2022,40500,23.78
11/28/2022,40500,23.78
11/29/2022,40600,23.78
11/30/2022,40700,23.78
12/1/2022,41000,22.7
12/2/2022,41100,22.7
12/3/2022,41000,22.7
12/4/2022,41000,22.7
12/5/2022,41000,22.7
12/6/2022,41200,22.7
12/7/2022,41000,22.7
12/8/2022,40800,22.7
12/9/2022,40800,22.7
12/10/2022,40700,22.7
12/11/2022,40700,22.7
12/12/2022,40700,21.2
12/13/2022,41000,21.2
12/14/2022,40800,21.2
12/15/2022,40900,21.2
12/16/2022,40900,21.2
12/17/2022,40700,21.2
12/18/2022,40700,21.2
12/19/2022,40700,21.2
12/20/2022,40500,21.2
12/21/2022,40700,20.7
12/22/2022,40900,20.7
12/23/2022,40900,20.7
12/24/2022,40700,20.7
12/25/2022,40700,20.7
12/26/2022,40700,20.7
12/27/2022,40700,20.7
12/28/2022,40600,20.7
12/29/2022,40500,20.7
12/30/2022,39700,20.7
12/31/2022,39200,20.7
1/1/2023,39200,21.8
1/2/2023,39200,21.8
1/3/2023,39200,22.15
1/4/2023,40000,22.15
1/5/2023,40300,22.15
1/6/2023,39600,22.15
1/7/2023,39400,22.15
1/8/2023,39400,22.15
1/9/2023,39400,22.15
1/10/2023,39900,22.15
1/11/2023,39500,22.15
1/12/2023,39000,22.15
1/13/2023,40400,22.15
1/14/2023,41000,22.15
1/15/2023,41000,22.15
1/16/2023,41100,22.15
1/17/2023,41100,22.15
1/18/2023,40900,22.15
1/19/2023,40900,22.15
1/20/2023,41000,22.15
1/21/2023,41200,22.15
1/22/2023,41200,22.15
1/23/2023,41200,22.15
1/24/2023,41100,22.15
1/25/2023,41200,22.15
1/26/2023,41700,22.15
1/27/2023,42000,22.15
1/28/2023,42800,22.15
1/29/2023,42800,22.15
1/30/2023,42800,23.14
1/31/2023,42500,23.14
2/1/2023,43300,23.14
2/2/2023,42800,23.14
2/3/2023,43200,23.14
2/4/2023,42800,23.14
2/5/2023,42800,23.14
2/6/2023,42800,23.14
2/7/2023,31900,23.14
2/8/2023,43900,23.14
2/9/2023,31900,23.14
2/10/2023,31900,23.14
2/11/2023,44000,23.14
2/12/2023,44000,23.14
2/13/2023,44300,23.76
2/14/2023,44400,23.76
2/15/2023,44900,23.76
2/16/2023,44500,23.76
2/17/2023,45200,23.76
2/18/2023,45700,23.76
2/19/2023,45700,23.76
2/20/2023,45700,23.76
2/21/2023,46000,23.44
2/22/2023,46300,23.44
2/23/2023,46300,23.44
2/24/2023,47500,23.44
2/25/2023,47300,23.44
2/26/2023,47300,23.44
2/27/2023,47400,23.44
2/28/2023,47200,23.44
3/1/2023,47300,23.32
3/2/2023,48100,23.32
3/3/2023,48300,23.32
3/4/2023,48000,23.32
3/5/2023,48000,23.32
3/6/2023,48000,23.32
3/7/2023,47800,23.32
3/8/2023,47900,23.32
3/9/2023,48000,23.32
3/10/2023,48200,23.32
3/11/2023,47800,23.32
3/12/2023,47800,23.32
3/13/2023,47800,23.81
3/14/2023,47500,23.81
3/15/2023,46900,23.81
3/16/2023,46700,23.81
3/17/2023,47200,23.81
3/18/2023,46400,23.81
3/19/2023,46400,23.81
3/20/2023,46400,23.81
3/21/2023,46800,23.03
3/22/2023,47400,23.03
3/23/2023,47300,23.03
3/24/2023,47400,23.03
3/25/2023,48400,23.03
3/26/2023,48400,23.03
3/27/2023,48600,23.03
3/28/2023,48800,23.03
3/29/2023,48300,23.03
3/30/2023,48000,23.03
3/31/2023,49000,23.03
4/1/2023,49000,23.03
4/2/2023,49000,23.03
4/3/2023,49000,23.12
4/4/2023,49000,23.12
4/5/2023,49400,23.12
4/6/2023,50000,23.12
4/7/2023,49600,23.12
4/8/2023,49600,23.12
4/9/2023,49600,23.12
4/10/2023,49600,23.12
4/11/2023,49600,24.24
4/12/2023,50300,24.24
4/13/2023,50400,24.24
4/14/2023,51100,24.24
4/15/2023,50400,24.24
4/16/2023,50400,24.24
4/17/2023,50400,24.24
4/18/2023,50800,24.24
4/19/2023,51000,24.24
4/20/2023,51100,24.24
4/21/2023,50900,23.63
4/22/2023,51000,23.63
4/23/2023,51000,23.63
4/24/2023,51000,23.63
4/25/2023,51700,23.63
4/26/2023,51800,23.63
4/27/2023,51700,23.63
4/28/2023,51700,23.63
4/29/2023,51700,23.63
4/30/2023,51700,23.63
5/1/2023,51700,23.63
5/2/2023,51500,23.63
5/3/2023,52600,23.63
5/4/2023,52600,22.32
5/5/2023,52400,22.32
5/6/2023,53900,22.32
5/7/2023,53900,22.32
5/8/2023,53900,22.32
5/9/2023,53900,22.32
5/10/2023,53800,22.32
5/11/2023,54400,21
5/12/2023,53200,21
5/13/2023,55300,21
5/14/2023,55300,21
5/15/2023,55300,21
5/16/2023,56300,21
5/17/2023,56700,21
5/18/2023,58000,21
5/19/2023,57800,21
5/20/2023,59600,21
5/21/2023,60000,21
5/22/2023,60000,21.49
5/23/2023,61100,21.49
5/24/2023,60400,21.49
5/25/2023,61000,21.49
5/26/2023,60600,21.49
5/27/2023,61100,21.49
5/28/2023,61100,21.49
5/29/2023,61100,21.49
5/30/2023,61100,21.49
5/31/2023,60800,21.49
6/1/2023,60700,22.01
6/2/2023,61700,22.01
6/3/2023,61200,22.01
6/4/2023,61200,22.01
6/5/2023,61200,22.01
6/6/2023,61700,22.01
6/7/2023,61800,22.01
6/8/2023,62700,22.01
6/9/2023,65100,22.01
6/10/2023,64800,22.01
6/11/2023,64800,22.01
6/12/2023,65000,22.01
6/13/2023,64600,22.01
6/14/2023,64800,22.01
6/15/2023,64900,22.01
6/16/2023,66700,22.01
6/17/2023,66500,22.01
6/18/2023,66500,22.01
6/19/2023,66500,22.01
6/20/2023,67000,22.01
6/21/2023,66700,22.01
6/22/2023,66000,22.01
6/23/2023,66300,22.01
6/24/2023,65700,22.01
6/25/2023,65700,22.01
6/26/2023,65900,22.01
6/27/2023,66500,22.01
6/28/2023,66600,22.01
6/29/2023,65800,22.01
6/30/2023,65400,22.01
7/1/2023,64500,22.01
7/2/2023,64500,22.01
7/3/2023,64600,21.42
7/4/2023,65300,21.42
7/5/2023,65100,21.42
7/6/2023,65100,21.42
7/7/2023,64800,21.42
7/8/2023,66700,21.42
7/9/2023,66700,21.42
7/10/2023,66700,21.42
7/11/2023,66000,21.49
7/12/2023,65900,21.49
7/13/2023,65300,21.49
7/14/2023,65100,21.49
7/15/2023,65400,21.49
7/16/2023,65400,21.49
7/17/2023,65400,21.49
7/18/2023,65600,21.49
7/19/2023,65400,21.49
7/20/2023,66700,21.49
7/21/2023,65500,22.79
7/22/2023,66700,22.79
7/23/2023,66700,22.79
7/24/2023,66700,22.79
7/25/2023,67300,22.79
7/26/2023,66900,22.79
7/27/2023,67100,22.79
7/28/2023,67600,22.79
7/29/2023,66100,22.79
7/30/2023,66100,22.79
7/31/2023,66100,22.79
8/1/2023,66700,23.96
8/2/2023,67100,23.96
8/3/2023,67100,23.96
8/4/2023,67300,23.96
8/5/2023,66800,23.96
8/6/2023,66800,23.96
8/7/2023,66800,23.96
8/8/2023,67800,23.96
8/9/2023,67800,23.96
8/10/2023,67600,23.96
8/11/2023,67500,23.99
8/12/2023,67300,23.99
8/13/2023,67300,23.99
8/14/2023,67200,23.99
8/15/2023,65600,23.99
8/16/2023,65500,23.99
8/17/2023,64500,23.99
8/18/2023,64700,23.99
8/19/2023,64300,23.99
8/20/2023,64300,23.99
8/21/2023,64300,24.6
8/22/2023,64400,24.6
8/23/2023,64500,24.6
8/24/2023,65000,24.6
8/25/2023,65000,24.6
8/26/2023,65600,24.6
8/27/2023,65600,24.6
8/28/2023,65600,24.6
8/29/2023,65700,24.6
8/30/2023,65800,24.6
8/31/2023,66600,24.6
9/1/2023,66500,24.6
9/2/2023,66400,24.6
9/3/2023,66400,24.6
9/4/2023,66400,24.6
9/5/2023,66500,24.87
9/6/2023,66000,24.87
9/7/2023,66100,24.87
9/8/2023,65300,24.87
9/9/2023,65200,24.87
9/10/2023,65200,24.87
9/11/2023,65200,24.87
9/12/2023,65800,24.87
9/13/2023,65600,24.87
9/14/2023,66300,24.87
9/15/2023,66600,24.87
9/16/2023,67600,24.87
9/17/2023,67600,24.87
9/18/2023,67800,24.87
9/19/2023,68200,24.87
9/20/2023,67900,24.87
9/21/2023,67400,25.74
9/22/2023,67400,25.74
9/23/2023,66600,25.74
9/24/2023,66600,25.74
9/25/2023,66600,25.74
9/26/2023,66200,25.74
9/27/2023,66500,25.74
9/28/2023,66300,25.74
9/29/2023,66600,25.74
9/30/2023,66500,25.74
10/1/2023,66500,25.74
10/2/2023,66500,24.84
10/3/2023,66400,24.84
10/4/2023,65400,24.84
10/5/2023,65000,24.84
10/6/2023,64500,24.84
10/7/2023,64200,24.84
10/8/2023,64200,24.84
10/9/2023,64200,24.84
10/10/2023,63700,24.84
10/11/2023,63700,23.04
10/12/2023,63300,23.04
10/13/2023,63400,23.04
10/14/2023,63700,23.04
10/15/2023,63700,23.04
10/16/2023,63700,23.04
10/17/2023,63800,23.04
10/18/2023,64200,23.04
10/19/2023,57200,23.04
10/20/2023,58400,23.04
10/21/2023,59900,23.04
10/22/2023,59900,23.04
10/23/2023,60300,23.51
10/24/2023,61300,23.51
10/25/2023,61000,23.51
10/26/2023,61000,23.51
10/27/2023,59800,23.51
10/28/2023,59500,23.51
10/29/2023,59500,23.51
10/30/2023,59500,23.51
10/31/2023,58500,23.51
11/1/2023,59500,23.92
11/2/2023,57800,23.92
11/3/2023,57900,23.92
11/4/2023,58200,23.92
11/5/2023,58200,23.92
11/6/2023,58100,23.92
11/7/2023,58600,23.92
11/8/2023,57200,23.92
11/9/2023,58000,23.92
11/10/2023,58500,23.92
11/11/2023,58300,23.92
11/12/2023,58300,23.92
11/13/2023,58200,23.53
11/14/2023,59400,23.53
11/15/2023,59200,23.53
11/16/2023,60900,23.53
11/17/2023,60000,23.53
11/18/2023,58800,23.53
11/19/2023,58800,23.53
11/20/2023,58800,23.53
11/21/2023,58300,23.53
11/22/2023,57800,23.53
11/23/2023,57900,23.02
11/24/2023,57900,23.02
11/25/2023,58500,23.02
11/26/2023,58500,23.02
11/27/2023,58500,23.02
11/28/2023,58700,23.02
11/29/2023,58900,23.02
11/30/2023,58900,22.99
12/1/2023,60000,22.99
12/2/2023,59900,22.99
12/3/2023,59900,22.99
12/4/2023,59900,22.99
12/5/2023,59700,22.99
12/6/2023,60500,22.99
12/7/2023,60200,22.32
12/8/2023,60900,22.32
12/9/2023,60700,22.32
12/10/2023,60700,22.32
12/11/2023,60700,22.32
12/12/2023,62500,22.32
12/13/2023,64200,22.32
12/14/2023,64800,21.4
12/15/2023,66100,21.4
12/16/2023,67000,21.4
12/17/2023,67300,21.4
12/18/2023,67300,21.4
12/19/2023,66700,21.4
12/20/2023,69600,21.4
12/21/2023,68000,22.14
12/22/2023,69700,22.14
12/23/2023,68000,22.14
12/24/2023,68000,22.14
12/25/2023,68000,22.14
12/26/2023,68000,22.14
12/27/2023,68000,22.14
12/28/2023,68850,22.14
12/29/2023,70000,22.14
12/30/2023,68200,22.14
12/31/2023,68200,22.14
1/1/2024,68400,22.14
1/2/2024,68500,22.14
1/3/2024,67900,22.14
1/4/2024,67400,21.91
1/5/2024,68200,21.91
1/6/2024,68500,21.91
1/7/2024,68500,21.91
1/8/2024,68600,21.91
1/9/2024,69900,21.91
1/10/2024,70500,21.91
1/11/2024,70500,21.93
1/12/2024,70500,21.93
1/13/2024,70600,21.93
1/14/2024,70600,21.93
1/15/2024,70600,21.93
1/16/2024,71400,21.93
1/17/2024,72800,21.93
1/18/2024,72000,22.48
1/19/2024,72000,22.48
1/20/2024,72500,22.48
1/21/2024,72500,22.48
1/22/2024,72900,22.48
1/23/2024,74100,22.48
1/24/2024,73500,22.48
1/25/2024,74500,23.4
1/26/2024,74500,23.4
1/27/2024,76600,23.4
1/28/2024,77100,23.4
1/29/2024,77550,23.4
1/30/2024,77550,23.4
1/31/2024,77550,23.4
2/1/2024,77550,24.16
2/2/2024,77550,24.16
2/3/2024,78600,24.16
2/4/2024,78600,24.16
2/5/2024,79000,24.16
2/6/2024,78000,24.16
2/7/2024,78400,24.16
2/8/2024,78600,23.26
2/9/2024,78500,23.26
2/10/2024,79700,23.26
2/11/2024,79700,23.26
