date,price,area,productivity,quantity,volume,value
8/7/2019,10500,233.7,71,1659.3,602349,269529103
8/8/2019,10500,233.7,71,1659.3,602349,269529103
8/9/2019,10500,233.7,71,1659.3,602349,269529103
8/12/2019,10500,233.7,71,1659.3,602349,269529103
8/13/2019,10500,233.7,71,1659.3,602349,269529103
8/14/2019,10500,233.7,71,1659.3,602349,269529103
8/15/2019,10500,233.7,71,1659.3,602349,269529103
8/16/2019,10500,233.7,71,1659.3,602349,269529103
8/19/2019,10500,233.7,71,1659.3,602349,269529103
8/20/2019,10500,233.7,71,1659.3,602349,269529103
8/21/2019,10500,233.7,71,1659.3,602349,269529103
8/22/2019,10500,233.7,71,1659.3,602349,269529103
8/23/2019,10500,233.7,71,1659.3,602349,269529103
9/11/2019,10500,233.7,71,1659.3,479363,210939329
9/12/2019,10500,233.7,71,1659.3,479363,210939329
9/13/2019,10500,233.7,71,1659.3,479363,210939329
9/16/2019,10500,233.7,71,1659.3,479363,210939329
9/17/2019,10500,233.7,71,1659.3,479363,210939329
9/18/2019,10500,233.7,71,1659.3,479363,210939329
9/19/2019,10500,233.7,71,1659.3,479363,210939329
9/20/2019,10500,233.7,71,1659.3,479363,210939329
9/23/2019,10500,233.7,71,1659.3,479363,210939329
9/24/2019,10500,233.7,71,1659.3,479363,210939329
9/25/2019,10500,233.7,71,1659.3,479363,210939329
9/26/2019,10500,233.7,71,1659.3,479363,210939329
9/27/2019,10500,233.7,71,1659.3,479363,210939329
10/1/2019,11000,233.7,71,1659.3,450853,208570197
10/2/2019,11000,233.7,71,1659.3,450853,208570197
10/3/2019,11000,233.7,71,1659.3,450853,208570197
10/7/2019,11000,233.7,71,1659.3,450853,208570197
10/8/2019,11000,233.7,71,1659.3,450853,208570197
10/10/2019,11000,233.7,71,1659.3,450853,208570197
10/11/2019,11000,233.7,71,1659.3,450853,208570197
10/14/2019,11000,233.7,71,1659.3,450853,208570197
10/15/2019,11000,233.7,71,1659.3,450853,208570197
10/16/2019,11000,233.7,71,1659.3,450853,208570197
10/17/2019,11000,233.7,71,1659.3,450853,208570197
10/21/2019,11000,233.7,71,1659.3,450853,208570197
10/22/2019,11000,233.7,71,1659.3,450853,208570197
10/23/2019,11000,233.7,71,1659.3,450853,208570197
10/24/2019,11000,233.7,71,1659.3,450853,208570197
10/25/2019,11000,233.7,71,1659.3,450853,208570197
10/28/2019,11000,233.7,71,1659.3,450853,208570197
10/29/2019,11000,233.7,71,1659.3,450853,208570197
10/30/2019,11000,233.7,71,1659.3,450853,208570197
10/31/2019,11000,233.7,71,1659.3,450853,208570197
11/5/2019,11000,233.7,71,1659.3,365352,168090438
11/6/2019,11000,233.7,71,1659.3,365352,168090438
11/7/2019,11000,233.7,71,1659.3,365352,168090438
11/8/2019,11000,233.7,71,1659.3,365352,168090438
11/16/2019,11000,233.7,71,1659.3,365352,168090438
11/19/2019,11000,233.7,71,1659.3,365352,168090438
11/20/2019,11000,233.7,71,1659.3,365352,168090438
11/22/2019,11000,233.7,71,1659.3,365352,168090438
11/23/2019,11000,233.7,71,1659.3,365352,168090438
11/25/2019,11000,233.7,71,1659.3,365352,168090438
12/13/2019,11000,233.7,71,1659.3,499573,227974816
12/16/2019,11000,233.7,71,1659.3,499573,227974816
12/17/2019,11000,233.7,71,1659.3,499573,227974816
12/18/2019,11000,233.7,71,1659.3,499573,227974816
12/19/2019,11000,233.7,71,1659.3,499573,227974816
12/20/2019,11000,233.7,71,1659.3,499573,227974816
12/23/2019,11000,233.7,71,1659.3,499573,227974816
12/25/2019,11000,233.7,71,1659.3,499573,227974816
12/26/2019,11000,233.7,71,1659.3,499573,227974816
12/30/2019,11000,233.7,71,1659.3,499573,227974816
1/9/2020,11000,229.4,71.7,1645.1,410855,196457230
1/10/2020,11000,229.4,71.7,1645.1,410855,196457230
1/15/2020,11000,229.4,71.7,1645.1,410855,196457230
1/20/2020,11000,229.4,71.7,1645.1,410855,196457230
1/31/2020,11000,229.4,71.7,1645.1,410855,196457230
2/3/2020,11000,229.4,71.7,1645.1,532836,238127881
2/4/2020,11000,229.4,71.7,1645.1,532836,238127881
2/5/2020,11000,229.4,71.7,1645.1,532836,238127881
2/6/2020,11000,229.4,71.7,1645.1,532836,238127881
2/7/2020,11000,229.4,71.7,1645.1,532836,238127881
2/10/2020,11000,229.4,71.7,1645.1,532836,238127881
2/11/2020,11000,229.4,71.7,1645.1,532836,238127881
2/12/2020,11000,229.4,71.7,1645.1,532836,238127881
2/13/2020,11000,229.4,71.7,1645.1,532836,238127881
2/14/2020,11000,229.4,71.7,1645.1,532836,238127881
2/17/2020,11000,229.4,71.7,1645.1,532836,238127881
2/18/2020,11000,229.4,71.7,1645.1,532836,238127881
2/19/2020,11000,229.4,71.7,1645.1,532836,238127881
2/20/2020,11000,229.4,71.7,1645.1,532836,238127881
2/21/2020,11000,229.4,71.7,1645.1,532836,238127881
2/24/2020,11000,229.4,71.7,1645.1,532836,238127881
2/25/2020,11000,229.4,71.7,1645.1,532836,238127881
2/26/2020,11000,229.4,71.7,1645.1,532836,238127881
2/27/2020,11000,229.4,71.7,1645.1,532836,238127881
2/28/2020,11000,229.4,71.7,1645.1,532836,238127881
3/2/2020,11000,229.4,71.7,1645.1,591407,271514122
3/3/2020,11000,229.4,71.7,1645.1,591407,271514122
3/4/2020,11000,229.4,71.7,1645.1,591407,271514122
3/5/2020,11000,229.4,71.7,1645.1,591407,271514122
3/9/2020,11000,229.4,71.7,1645.1,591407,271514122
3/10/2020,11000,229.4,71.7,1645.1,591407,271514122
3/11/2020,11000,229.4,71.7,1645.1,591407,271514122
3/12/2020,11000,229.4,71.7,1645.1,591407,271514122
3/13/2020,11000,229.4,71.7,1645.1,591407,271514122
3/16/2020,11000,229.4,71.7,1645.1,591407,271514122
3/17/2020,11000,229.4,71.7,1645.1,591407,271514122
3/18/2020,11000,229.4,71.7,1645.1,591407,271514122
3/19/2020,11500,229.4,71.7,1645.1,591407,271514122
3/20/2020,11500,229.4,71.7,1645.1,591407,271514122
3/23/2020,11500,229.4,71.7,1645.1,591407,271514122
3/24/2020,11500,229.4,71.7,1645.1,591407,271514122
3/25/2020,11500,229.4,71.7,1645.1,591407,271514122
3/26/2020,11500,229.4,71.7,1645.1,591407,271514122
3/27/2020,11500,229.4,71.7,1645.1,591407,271514122
3/30/2020,11500,229.4,71.7,1645.1,591407,271514122
3/31/2020,11500,229.4,71.7,1645.1,591407,271514122
4/1/2020,11500,229.4,71.7,1645.1,510197,254373965
4/2/2020,11500,229.4,71.7,1645.1,510197,254373965
4/3/2020,11500,229.4,71.7,1645.1,510197,254373965
4/6/2020,11500,229.4,71.7,1645.1,510197,254373965
4/7/2020,11500,229.4,71.7,1645.1,510197,254373965
4/8/2020,11500,229.4,71.7,1645.1,510197,254373965
4/9/2020,11500,229.4,71.7,1645.1,510197,254373965
4/10/2020,11500,229.4,71.7,1645.1,510197,254373965
4/13/2020,11500,229.4,71.7,1645.1,510197,254373965
4/14/2020,11500,229.4,71.7,1645.1,510197,254373965
4/15/2020,11500,229.4,71.7,1645.1,510197,254373965
4/16/2020,11500,229.4,71.7,1645.1,510197,254373965
4/17/2020,11500,229.4,71.7,1645.1,510197,254373965
4/20/2020,11500,229.4,71.7,1645.1,510197,254373965
4/21/2020,11500,229.4,71.7,1645.1,510197,254373965
4/22/2020,11500,229.4,71.7,1645.1,510197,254373965
4/23/2020,11500,229.4,71.7,1645.1,510197,254373965
4/24/2020,11500,229.4,71.7,1645.1,510197,254373965
4/27/2020,11500,229.4,71.7,1645.1,510197,254373965
4/28/2020,11500,229.4,71.7,1645.1,510197,254373965
4/29/2020,11500,229.4,71.7,1645.1,510197,254373965
5/4/2020,11500,229.4,71.7,1645.1,953950,492544342
5/5/2020,11500,229.4,71.7,1645.1,953950,492544342
5/6/2020,11500,229.4,71.7,1645.1,953950,492544342
5/7/2020,11500,229.4,71.7,1645.1,953950,492544342
5/8/2020,11500,229.4,71.7,1645.1,953950,492544342
5/11/2020,11500,229.4,71.7,1645.1,953950,492544342
5/12/2020,11500,229.4,71.7,1645.1,953950,492544342
5/13/2020,11500,229.4,71.7,1645.1,953950,492544342
5/14/2020,11500,229.4,71.7,1645.1,953950,492544342
5/15/2020,11500,229.4,71.7,1645.1,953950,492544342
5/18/2020,11500,229.4,71.7,1645.1,953950,492544342
5/19/2020,11500,229.4,71.7,1645.1,953950,492544342
5/20/2020,11500,229.4,71.7,1645.1,953950,492544342
5/21/2020,11500,229.4,71.7,1645.1,953950,492544342
5/22/2020,11500,229.4,71.7,1645.1,953950,492544342
5/25/2020,11500,229.4,71.7,1645.1,953950,492544342
5/26/2020,11500,229.4,71.7,1645.1,953950,492544342
5/27/2020,11500,229.4,71.7,1645.1,953950,492544342
5/28/2020,11500,229.4,71.7,1645.1,953950,492544342
5/29/2020,11500,229.4,71.7,1645.1,953950,492544342
6/1/2020,11500,229.4,71.7,1645.1,450407,227256297
6/2/2020,11500,229.4,71.7,1645.1,450407,227256297
6/3/2020,11500,229.4,71.7,1645.1,450407,227256297
6/4/2020,11500,229.4,71.7,1645.1,450407,227256297
6/5/2020,11500,229.4,71.7,1645.1,450407,227256297
6/8/2020,11500,229.4,71.7,1645.1,450407,227256297
6/9/2020,11500,229.4,71.7,1645.1,450407,227256297
6/10/2020,11500,229.4,71.7,1645.1,450407,227256297
6/11/2020,11500,229.4,71.7,1645.1,450407,227256297
6/12/2020,11500,229.4,71.7,1645.1,450407,227256297
6/15/2020,11500,229.4,71.7,1645.1,450407,227256297
6/16/2020,11500,229.4,71.7,1645.1,450407,227256297
6/17/2020,11500,229.4,71.7,1645.1,450407,227256297
6/18/2020,11500,229.4,71.7,1645.1,450407,227256297
6/19/2020,11500,229.4,71.7,1645.1,450407,227256297
6/22/2020,11500,229.4,71.7,1645.1,450407,227256297
6/23/2020,11500,229.4,71.7,1645.1,450407,227256297
6/24/2020,11500,229.4,71.7,1645.1,450407,227256297
6/25/2020,11500,229.4,71.7,1645.1,450407,227256297
6/26/2020,11500,229.4,71.7,1645.1,450407,227256297
6/29/2020,11500,229.4,71.7,1645.1,450407,227256297
6/30/2020,11500,229.4,71.7,1645.1,450407,227256297
7/1/2020,11500,229.4,71.7,1645.1,479633,232144971
7/2/2020,11500,229.4,71.7,1645.1,479633,232144971
7/3/2020,11500,229.4,71.7,1645.1,479633,232144971
7/6/2020,11500,229.4,71.7,1645.1,479633,232144971
7/7/2020,11500,229.4,71.7,1645.1,479633,232144971
7/8/2020,11500,229.4,71.7,1645.1,479633,232144971
7/9/2020,11500,229.4,71.7,1645.1,479633,232144971
7/10/2020,11500,229.4,71.7,1645.1,479633,232144971
7/13/2020,11500,229.4,71.7,1645.1,479633,232144971
7/14/2020,11500,229.4,71.7,1645.1,479633,232144971
7/15/2020,11500,229.4,71.7,1645.1,479633,232144971
7/17/2020,11500,229.4,71.7,1645.1,479633,232144971
7/20/2020,11500,229.4,71.7,1645.1,479633,232144971
7/21/2020,11500,229.4,71.7,1645.1,479633,232144971
7/22/2020,11500,229.4,71.7,1645.1,479633,232144971
7/23/2020,11500,229.4,71.7,1645.1,479633,232144971
7/24/2020,11500,229.4,71.7,1645.1,479633,232144971
7/27/2020,11500,229.4,71.7,1645.1,479633,232144971
7/28/2020,11500,229.4,71.7,1645.1,479633,232144971
8/10/2020,11500,229.4,71.7,1645.1,605566,304326561
8/11/2020,11500,229.4,71.7,1645.1,605566,304326561
8/12/2020,11500,229.4,71.7,1645.1,605566,304326561
8/13/2020,11500,229.4,71.7,1645.1,605566,304326561
8/14/2020,11500,229.4,71.7,1645.1,605566,304326561
8/17/2020,11500,229.4,71.7,1645.1,605566,304326561
8/18/2020,11500,229.4,71.7,1645.1,605566,304326561
8/19/2020,11500,229.4,71.7,1645.1,605566,304326561
8/21/2020,11500,229.4,71.7,1645.1,605566,304326561
8/24/2020,11500,229.4,71.7,1645.1,605566,304326561
8/25/2020,11500,229.4,71.7,1645.1,605566,304326561
8/26/2020,11500,229.4,71.7,1645.1,605566,304326561
8/27/2020,11500,229.4,71.7,1645.1,605566,304326561
8/31/2020,11500,229.4,71.7,1645.1,605566,304326561
9/1/2020,11500,229.4,71.7,1645.1,385429,195804248
9/3/2020,11500,229.4,71.7,1645.1,385429,195804248
9/4/2020,11500,229.4,71.7,1645.1,385429,195804248
9/7/2020,11500,229.4,71.7,1645.1,385429,195804248
9/8/2020,11500,229.4,71.7,1645.1,385429,195804248
9/10/2020,11500,229.4,71.7,1645.1,385429,195804248
9/11/2020,11500,229.4,71.7,1645.1,385429,195804248
9/14/2020,11500,229.4,71.7,1645.1,385429,195804248
9/15/2020,11500,229.4,71.7,1645.1,385429,195804248
9/23/2020,11500,229.4,71.7,1645.1,385429,195804248
9/24/2020,11500,229.4,71.7,1645.1,385429,195804248
9/25/2020,11500,229.4,71.7,1645.1,385429,195804248
9/28/2020,11500,229.4,71.7,1645.1,385429,195804248
9/29/2020,11500,229.4,71.7,1645.1,385429,195804248
10/6/2020,11500,229.4,71.7,1645.1,362930,192011985
10/7/2020,11500,229.4,71.7,1645.1,362930,192011985
10/8/2020,11500,229.4,71.7,1645.1,362930,192011985
10/9/2020,11500,229.4,71.7,1645.1,362930,192011985
10/12/2020,11500,229.4,71.7,1645.1,362930,192011985
10/13/2020,11500,229.4,71.7,1645.1,362930,192011985
10/14/2020,11500,229.4,71.7,1645.1,362930,192011985
10/15/2020,11500,229.4,71.7,1645.1,362930,192011985
10/19/2020,11500,229.4,71.7,1645.1,362930,192011985
10/20/2020,11500,229.4,71.7,1645.1,362930,192011985
10/21/2020,11500,229.4,71.7,1645.1,362930,192011985
10/22/2020,11500,229.4,71.7,1645.1,362930,192011985
10/23/2020,11500,229.4,71.7,1645.1,362930,192011985
10/26/2020,11500,229.4,71.7,1645.1,362930,192011985
10/27/2020,11500,229.4,71.7,1645.1,362930,192011985
10/28/2020,11500,229.4,71.7,1645.1,362930,192011985
10/29/2020,11500,229.4,71.7,1645.1,362930,192011985
11/2/2020,11500,229.4,71.7,1645.1,351515,188968118
11/3/2020,11500,229.4,71.7,1645.1,351515,188968118
11/4/2020,11500,229.4,71.7,1645.1,351515,188968118
11/5/2020,11500,229.4,71.7,1645.1,351515,188968118
11/6/2020,11500,229.4,71.7,1645.1,351515,188968118
11/9/2020,11500,229.4,71.7,1645.1,351515,188968118
11/10/2020,11500,229.4,71.7,1645.1,351515,188968118
11/11/2020,11500,229.4,71.7,1645.1,351515,188968118
11/12/2020,11500,229.4,71.7,1645.1,351515,188968118
11/13/2020,11500,229.4,71.7,1645.1,351515,188968118
11/16/2020,11500,229.4,71.7,1645.1,351515,188968118
11/17/2020,11500,229.4,71.7,1645.1,351515,188968118
11/18/2020,11500,229.4,71.7,1645.1,351515,188968118
11/19/2020,11500,229.4,71.7,1645.1,351515,188968118
11/20/2020,11500,229.4,71.7,1645.1,351515,188968118
11/23/2020,11500,229.4,71.7,1645.1,351515,188968118
11/24/2020,11500,229.4,71.7,1645.1,351515,188968118
11/25/2020,11500,229.4,71.7,1645.1,351515,188968118
11/26/2020,11500,229.4,71.7,1645.1,351515,188968118
11/27/2020,11500,229.4,71.7,1645.1,351515,188968118
11/30/2020,11500,229.4,71.7,1645.1,351515,188968118
12/1/2020,11500,229.4,71.7,1645.1,546622,291801357
12/2/2020,11500,229.4,71.7,1645.1,546622,291801357
12/3/2020,11500,229.4,71.7,1645.1,546622,291801357
12/4/2020,11500,229.4,71.7,1645.1,546622,291801357
12/7/2020,11500,229.4,71.7,1645.1,546622,291801357
12/8/2020,11500,229.4,71.7,1645.1,546622,291801357
12/9/2020,11500,229.4,71.7,1645.1,546622,291801357
12/10/2020,11500,229.4,71.7,1645.1,546622,291801357
12/11/2020,11500,229.4,71.7,1645.1,546622,291801357
12/14/2020,11500,229.4,71.7,1645.1,546622,291801357
12/15/2020,11000,229.4,71.7,1645.1,546622,291801357
12/16/2020,11000,229.4,71.7,1645.1,546622,291801357
12/17/2020,11000,229.4,71.7,1645.1,546622,291801357
12/18/2020,11000,229.4,71.7,1645.1,546622,291801357
12/21/2020,11000,229.4,71.7,1645.1,546622,291801357
12/22/2020,11000,229.4,71.7,1645.1,546622,291801357
12/23/2020,11000,229.4,71.7,1645.1,546622,291801357
12/28/2020,11500,229.4,71.7,1645.1,546622,291801357
12/31/2020,11500,229.4,71.7,1645.1,546622,291801357
1/4/2021,11500,230.4,76.9,1771.8,347774,191882061
1/6/2021,11500,230.4,76.9,1771.8,347774,191882061
1/8/2021,11500,230.4,76.9,1771.8,347774,191882061
1/11/2021,11500,230.4,76.9,1771.8,347774,191882061
1/12/2021,11500,230.4,76.9,1771.8,347774,191882061
1/13/2021,11500,230.4,76.9,1771.8,347774,191882061
1/14/2021,11500,230.4,76.9,1771.8,347774,191882061
1/15/2021,11500,230.4,76.9,1771.8,347774,191882061
1/18/2021,11500,230.4,76.9,1771.8,347774,191882061
1/19/2021,11500,230.4,76.9,1771.8,347774,191882061
1/20/2021,11500,230.4,76.9,1771.8,347774,191882061
1/21/2021,11500,230.4,76.9,1771.8,347774,191882061
1/22/2021,11500,230.4,76.9,1771.8,347774,191882061
1/25/2021,11500,230.4,76.9,1771.8,347774,191882061
1/26/2021,11500,230.4,76.9,1771.8,347774,191882061
1/27/2021,11500,230.4,76.9,1771.8,347774,191882061
1/28/2021,11500,230.4,76.9,1771.8,347774,191882061
2/3/2021,11500,230.4,76.9,1771.8,308472,167710330
2/18/2021,11500,230.4,76.9,1771.8,308472,167710330
2/19/2021,11500,230.4,76.9,1771.8,308472,167710330
2/22/2021,11500,230.4,76.9,1771.8,308472,167710330
2/23/2021,11500,230.4,76.9,1771.8,308472,167710330
2/24/2021,11500,230.4,76.9,1771.8,308472,167710330
2/25/2021,11500,230.4,76.9,1771.8,308472,167710330
2/26/2021,11500,230.4,76.9,1771.8,308472,167710330
3/1/2021,11500,230.4,76.9,1771.8,539040,290833391
3/2/2021,11500,230.4,76.9,1771.8,539040,290833391
3/5/2021,12000,230.4,76.9,1771.8,539040,290833391
3/8/2021,12000,230.4,76.9,1771.8,539040,290833391
3/9/2021,12000,230.4,76.9,1771.8,539040,290833391
3/10/2021,12000,230.4,76.9,1771.8,539040,290833391
3/11/2021,12000,230.4,76.9,1771.8,539040,290833391
3/12/2021,12000,230.4,76.9,1771.8,539040,290833391
3/15/2021,11500,230.4,76.9,1771.8,539040,290833391
3/16/2021,11500,230.4,76.9,1771.8,539040,290833391
3/17/2021,11500,230.4,76.9,1771.8,539040,290833391
3/18/2021,11500,230.4,76.9,1771.8,539040,290833391
3/19/2021,11500,230.4,76.9,1771.8,539040,290833391
3/22/2021,11500,230.4,76.9,1771.8,539040,290833391
3/23/2021,11500,230.4,76.9,1771.8,539040,290833391
3/24/2021,11500,230.4,76.9,1771.8,539040,290833391
3/25/2021,11500,230.4,76.9,1771.8,539040,290833391
3/26/2021,11500,230.4,76.9,1771.8,539040,290833391
3/29/2021,11500,230.4,76.9,1771.8,539040,290833391
3/30/2021,11500,230.4,76.9,1771.8,539040,290833391
3/31/2021,11500,230.4,76.9,1771.8,539040,290833391
4/2/2021,11500,230.4,76.9,1771.8,782159,424217488
4/5/2021,11500,230.4,76.9,1771.8,782159,424217488
4/6/2021,11500,230.4,76.9,1771.8,782159,424217488
4/7/2021,11500,230.4,76.9,1771.8,782159,424217488
4/8/2021,11500,230.4,76.9,1771.8,782159,424217488
4/9/2021,11500,230.4,76.9,1771.8,782159,424217488
4/12/2021,11500,230.4,76.9,1771.8,782159,424217488
4/13/2021,11500,230.4,76.9,1771.8,782159,424217488
4/14/2021,11500,230.4,76.9,1771.8,782159,424217488
4/15/2021,11500,230.4,76.9,1771.8,782159,424217488
4/16/2021,11500,230.4,76.9,1771.8,782159,424217488
4/19/2021,11500,230.4,76.9,1771.8,782159,424217488
4/20/2021,11500,230.4,76.9,1771.8,782159,424217488
4/22/2021,11500,230.4,76.9,1771.8,782159,424217488
4/23/2021,12000,230.4,76.9,1771.8,782159,424217488
4/26/2021,12000,230.4,76.9,1771.8,782159,424217488
4/27/2021,12000,230.4,76.9,1771.8,782159,424217488
4/29/2021,11500,230.4,76.9,1771.8,782159,424217488
5/4/2021,12000,230.4,76.9,1771.8,626750,339051675
5/5/2021,12000,230.4,76.9,1771.8,626750,339051675
5/7/2021,12000,230.4,76.9,1771.8,626750,339051675
5/10/2021,12000,230.4,76.9,1771.8,626750,339051675
5/11/2021,12000,230.4,76.9,1771.8,626750,339051675
5/12/2021,12000,230.4,76.9,1771.8,626750,339051675
5/13/2021,12000,230.4,76.9,1771.8,626750,339051675
5/14/2021,12000,230.4,76.9,1771.8,626750,339051675
5/17/2021,12000,230.4,76.9,1771.8,626750,339051675
5/18/2021,12000,230.4,76.9,1771.8,626750,339051675
5/20/2021,12000,230.4,76.9,1771.8,626750,339051675
5/21/2021,12000,230.4,76.9,1771.8,626750,339051675
5/24/2021,12000,230.4,76.9,1771.8,626750,339051675
5/25/2021,12000,230.4,76.9,1771.8,626750,339051675
5/26/2021,12000,230.4,76.9,1771.8,626750,339051675
5/27/2021,12000,230.4,76.9,1771.8,626750,339051675
5/28/2021,12000,230.4,76.9,1771.8,626750,339051675
5/31/2021,12000,230.4,76.9,1771.8,626750,339051675
6/1/2021,12000,230.4,76.9,1771.8,436140,241611768
6/2/2021,12000,230.4,76.9,1771.8,436140,241611768
6/3/2021,12000,230.4,76.9,1771.8,436140,241611768
6/4/2021,12000,230.4,76.9,1771.8,436140,241611768
6/7/2021,12000,230.4,76.9,1771.8,436140,241611768
6/8/2021,12000,230.4,76.9,1771.8,436140,241611768
6/9/2021,12000,230.4,76.9,1771.8,436140,241611768
6/10/2021,12500,230.4,76.9,1771.8,436140,241611768
6/11/2021,13250,230.4,76.9,1771.8,436140,241611768
6/14/2021,12500,230.4,76.9,1771.8,436140,241611768
6/15/2021,12500,230.4,76.9,1771.8,436140,241611768
6/16/2021,12500,230.4,76.9,1771.8,436140,241611768
6/17/2021,12500,230.4,76.9,1771.8,436140,241611768
6/18/2021,12500,230.4,76.9,1771.8,436140,241611768
6/21/2021,12500,230.4,76.9,1771.8,436140,241611768
6/22/2021,12500,230.4,76.9,1771.8,436140,241611768
6/23/2021,12500,230.4,76.9,1771.8,436140,241611768
6/24/2021,12000,230.4,76.9,1771.8,436140,241611768
6/25/2021,12000,230.4,76.9,1771.8,436140,241611768
6/28/2021,12000,230.4,76.9,1771.8,436140,241611768
6/29/2021,12000,230.4,76.9,1771.8,436140,241611768
7/1/2021,12000,230.4,76.9,1771.8,464792,240153601
7/2/2021,12000,230.4,76.9,1771.8,464792,240153601
7/5/2021,12000,230.4,76.9,1771.8,464792,240153601
7/6/2021,12000,230.4,76.9,1771.8,464792,240153601
7/7/2021,12000,230.4,76.9,1771.8,464792,240153601
7/8/2021,12000,230.4,76.9,1771.8,464792,240153601
7/9/2021,12000,230.4,76.9,1771.8,464792,240153601
7/12/2021,12000,230.4,76.9,1771.8,464792,240153601
7/13/2021,12000,230.4,76.9,1771.8,464792,240153601
7/14/2021,12000,230.4,76.9,1771.8,464792,240153601
7/15/2021,12000,230.4,76.9,1771.8,464792,240153601
7/16/2021,12000,230.4,76.9,1771.8,464792,240153601
7/19/2021,12000,230.4,76.9,1771.8,464792,240153601
7/22/2021,12000,230.4,76.9,1771.8,464792,240153601
7/23/2021,12000,230.4,76.9,1771.8,464792,240153601
7/26/2021,12500,230.4,76.9,1771.8,464792,240153601
7/27/2021,12500,230.4,76.9,1771.8,464792,240153601
7/28/2021,12500,230.4,76.9,1771.8,464792,240153601
7/29/2021,12500,230.4,76.9,1771.8,464792,240153601
7/30/2021,12500,230.4,76.9,1771.8,464792,240153601
8/2/2021,12500,230.4,76.9,1771.8,499033,243306458
8/3/2021,12500,230.4,76.9,1771.8,499033,243306458
8/4/2021,12800,230.4,76.9,1771.8,499033,243306458
8/5/2021,12800,230.4,76.9,1771.8,499033,243306458
8/6/2021,12000,230.4,76.9,1771.8,499033,243306458
8/9/2021,12000,230.4,76.9,1771.8,499033,243306458
8/10/2021,11500,230.4,76.9,1771.8,499033,243306458
8/11/2021,11500,230.4,76.9,1771.8,499033,243306458
8/12/2021,11500,230.4,76.9,1771.8,499033,243306458
8/13/2021,11500,230.4,76.9,1771.8,499033,243306458
8/16/2021,11500,230.4,76.9,1771.8,499033,243306458
8/17/2021,11500,230.4,76.9,1771.8,499033,243306458
8/18/2021,11500,230.4,76.9,1771.8,499033,243306458
8/19/2021,11500,230.4,76.9,1771.8,499033,243306458
8/20/2021,11500,230.4,76.9,1771.8,499033,243306458
8/23/2021,11500,230.4,76.9,1771.8,499033,243306458
8/24/2021,11500,230.4,76.9,1771.8,499033,243306458
8/25/2021,11500,230.4,76.9,1771.8,499033,243306458
8/26/2021,11500,230.4,76.9,1771.8,499033,243306458
8/27/2021,11500,230.4,76.9,1771.8,499033,243306458
8/30/2021,11500,230.4,76.9,1771.8,499033,243306458
8/31/2021,11500,230.4,76.9,1771.8,499033,243306458
9/1/2021,11500,230.4,76.9,1771.8,593624,293149203
9/6/2021,11500,230.4,76.9,1771.8,593624,293149203
9/7/2021,11500,230.4,76.9,1771.8,593624,293149203
9/8/2021,11500,230.4,76.9,1771.8,593624,293149203
9/9/2021,11500,230.4,76.9,1771.8,593624,293149203
9/10/2021,11500,230.4,76.9,1771.8,593624,293149203
9/13/2021,11500,230.4,76.9,1771.8,593624,293149203
9/14/2021,11500,230.4,76.9,1771.8,593624,293149203
9/15/2021,11500,230.4,76.9,1771.8,593624,293149203
9/16/2021,11500,230.4,76.9,1771.8,593624,293149203
9/17/2021,11500,230.4,76.9,1771.8,593624,293149203
9/20/2021,11500,230.4,76.9,1771.8,593624,293149203
9/21/2021,11500,230.4,76.9,1771.8,593624,293149203
9/22/2021,11500,230.4,76.9,1771.8,593624,293149203
9/23/2021,11500,230.4,76.9,1771.8,593624,293149203
9/24/2021,11500,230.4,76.9,1771.8,593624,293149203
9/27/2021,11500,230.4,76.9,1771.8,593624,293149203
9/28/2021,11500,230.4,76.9,1771.8,593624,293149203
9/29/2021,11500,230.4,76.9,1771.8,593624,293149203
9/30/2021,11500,230.4,76.9,1771.8,593624,293149203
10/1/2021,11500,230.4,76.9,1771.8,618162,321941327
10/4/2021,11500,230.4,76.9,1771.8,618162,321941327
10/5/2021,11500,230.4,76.9,1771.8,618162,321941327
10/6/2021,11500,230.4,76.9,1771.8,618162,321941327
10/7/2021,12000,230.4,76.9,1771.8,618162,321941327
10/8/2021,12000,230.4,76.9,1771.8,618162,321941327
10/11/2021,11500,230.4,76.9,1771.8,618162,321941327
10/12/2021,11500,230.4,76.9,1771.8,618162,321941327
10/13/2021,11500,230.4,76.9,1771.8,618162,321941327
10/14/2021,11500,230.4,76.9,1771.8,618162,321941327
10/15/2021,11500,230.4,76.9,1771.8,618162,321941327
10/18/2021,11500,230.4,76.9,1771.8,618162,321941327
10/19/2021,11500,230.4,76.9,1771.8,618162,321941327
10/20/2021,11500,230.4,76.9,1771.8,618162,321941327
10/21/2021,11500,230.4,76.9,1771.8,618162,321941327
10/26/2021,11500,230.4,76.9,1771.8,618162,321941327
10/27/2021,11500,230.4,76.9,1771.8,618162,321941327
10/28/2021,11500,230.4,76.9,1771.8,618162,321941327
10/29/2021,11500,230.4,76.9,1771.8,618162,321941327
11/2/2021,11500,230.4,76.9,1771.8,566358,296404357
11/3/2021,11500,230.4,76.9,1771.8,566358,296404357
11/5/2021,12000,230.4,76.9,1771.8,566358,296404357
11/9/2021,13000,230.4,76.9,1771.8,566358,296404357
11/10/2021,12000,230.4,76.9,1771.8,566358,296404357
11/11/2021,12000,230.4,76.9,1771.8,566358,296404357
11/12/2021,12000,230.4,76.9,1771.8,566358,296404357
