date,price,area,productivity,quantity
2017-03-15,10000,236.2,70.2963590177815,1660.4
2017-03-16,10000,236.2,70.2963590177815,1660.4
2017-03-23,10000,236.2,70.2963590177815,1660.4
2017-03-27,10000,236.2,70.2963590177815,1660.4
2017-03-28,10000,236.2,70.2963590177815,1660.4
2017-03-29,10000,236.2,70.2963590177815,1660.4
2017-03-30,10000,236.2,70.2963590177815,1660.4
2017-04-05,10000,236.2,70.2963590177815,1660.4
2017-04-10,10000,236.2,70.2963590177815,1660.4
2017-04-13,10000,236.2,70.2963590177815,1660.4
2017-04-14,10000,236.2,70.2963590177815,1660.4
2017-04-17,10000,236.2,70.2963590177815,1660.4
2017-04-18,10000,236.2,70.2963590177815,1660.4
2017-04-19,10000,236.2,70.2963590177815,1660.4
2017-04-21,10000,236.2,70.2963590177815,1660.4
2017-04-24,10000,236.2,70.2963590177815,1660.4
2017-04-25,10000,236.2,70.2963590177815,1660.4
2017-04-26,10000,236.2,70.2963590177815,1660.4
2017-05-05,10000,236.2,70.2963590177815,1660.4
2017-05-09,10000,236.2,70.2963590177815,1660.4
2017-05-10,10000,236.2,70.2963590177815,1660.4
2017-05-11,10000,236.2,70.2963590177815,1660.4
2017-05-12,10000,236.2,70.2963590177815,1660.4
2017-05-17,10000,236.2,70.2963590177815,1660.4
2017-05-18,10000,236.2,70.2963590177815,1660.4
2017-05-19,10000,236.2,70.2963590177815,1660.4
2017-05-25,10000,236.2,70.2963590177815,1660.4
2017-05-26,10000,236.2,70.2963590177815,1660.4
2017-05-30,10000,236.2,70.2963590177815,1660.4
2017-06-02,10000,236.2,70.2963590177815,1660.4
2017-06-06,10000,236.2,70.2963590177815,1660.4
2017-06-07,10000,236.2,70.2963590177815,1660.4
2017-06-12,10000,236.2,70.2963590177815,1660.4
2017-06-15,10000,236.2,70.2963590177815,1660.4
2017-06-19,10000,236.2,70.2963590177815,1660.4
2017-06-20,10000,236.2,70.2963590177815,1660.4
2017-06-22,10000,236.2,70.2963590177815,1660.4
2017-06-23,10000,236.2,70.2963590177815,1660.4
2017-06-26,10000,236.2,70.2963590177815,1660.4
2017-06-29,10000,236.2,70.2963590177815,1660.4
2017-06-30,10000,236.2,70.2963590177815,1660.4
2017-07-03,10000,236.2,70.2963590177815,1660.4
2017-07-05,10000,236.2,70.2963590177815,1660.4
2017-07-06,10000,236.2,70.2963590177815,1660.4
2017-07-11,10000,236.2,70.2963590177815,1660.4
2017-07-14,10000,236.2,70.2963590177815,1660.4
2017-07-17,10000,236.2,70.2963590177815,1660.4
2017-07-20,10000,236.2,70.2963590177815,1660.4
2017-07-28,10000,236.2,70.2963590177815,1660.4
2017-08-01,10000,236.2,70.2963590177815,1660.4
2017-08-02,10000,236.2,70.2963590177815,1660.4
2017-08-03,10000,236.2,70.2963590177815,1660.4
2017-08-04,10000,236.2,70.2963590177815,1660.4
2017-08-07,10000,236.2,70.2963590177815,1660.4
2017-08-08,10000,236.2,70.2963590177815,1660.4
2017-08-09,10000,236.2,70.2963590177815,1660.4
2017-08-10,10000,236.2,70.2963590177815,1660.4
2017-08-11,10000,236.2,70.2963590177815,1660.4
2017-08-14,10000,236.2,70.2963590177815,1660.4
2017-08-15,10000,236.2,70.2963590177815,1660.4
2017-08-17,10000,236.2,70.2963590177815,1660.4
2017-08-18,10000,236.2,70.2963590177815,1660.4
2017-08-21,10000,236.2,70.2963590177815,1660.4
2017-08-22,10000,236.2,70.2963590177815,1660.4
2017-08-23,10000,236.2,70.2963590177815,1660.4
2017-08-24,10000,236.2,70.2963590177815,1660.4
2017-08-25,10000,236.2,70.2963590177815,1660.4
2017-08-28,10000,236.2,70.2963590177815,1660.4
2017-08-29,10000,236.2,70.2963590177815,1660.4
2017-08-31,10000,236.2,70.2963590177815,1660.4
2017-09-01,10000,236.2,70.2963590177815,1660.4
2017-09-05,10000,236.2,70.2963590177815,1660.4
2017-09-06,10000,236.2,70.2963590177815,1660.4
2017-09-07,10000,236.2,70.2963590177815,1660.4
2017-09-08,10000,236.2,70.2963590177815,1660.4
2017-09-11,10000,236.2,70.2963590177815,1660.4
2017-09-12,10000,236.2,70.2963590177815,1660.4
2017-09-13,10000,236.2,70.2963590177815,1660.4
2017-09-14,10000,236.2,70.2963590177815,1660.4
2017-09-15,10000,236.2,70.2963590177815,1660.4
2017-09-18,10000,236.2,70.2963590177815,1660.4
2017-09-19,10000,236.2,70.2963590177815,1660.4
2017-09-20,10000,236.2,70.2963590177815,1660.4
2017-09-22,10000,236.2,70.2963590177815,1660.4
2017-09-25,10000,236.2,70.2963590177815,1660.4
2017-09-26,10000,236.2,70.2963590177815,1660.4
2017-09-27,10000,236.2,70.2963590177815,1660.4
2017-09-28,10000,236.2,70.2963590177815,1660.4
2017-09-29,10000,236.2,70.2963590177815,1660.4
2017-10-02,10000,236.2,70.2963590177815,1660.4
2017-10-03,10000,236.2,70.2963590177815,1660.4
2017-10-04,10000,236.2,70.2963590177815,1660.4
2017-10-05,10000,236.2,70.2963590177815,1660.4
2017-10-06,10000,236.2,70.2963590177815,1660.4
2017-10-09,10000,236.2,70.2963590177815,1660.4
2017-10-10,10000,236.2,70.2963590177815,1660.4
2017-10-11,10000,236.2,70.2963590177815,1660.4
2017-10-13,10000,236.2,70.2963590177815,1660.4
2017-10-16,10000,236.2,70.2963590177815,1660.4
2017-10-17,10000,236.2,70.2963590177815,1660.4
2017-10-20,10000,236.2,70.2963590177815,1660.4
2017-10-23,10000,236.2,70.2963590177815,1660.4
2017-10-24,10000,236.2,70.2963590177815,1660.4
2017-10-30,10500,236.2,70.2963590177815,1660.4
2017-10-31,10500,236.2,70.2963590177815,1660.4
2017-11-01,10500,236.2,70.2963590177815,1660.4
2017-11-02,10500,236.2,70.2963590177815,1660.4
2017-11-03,10500,236.2,70.2963590177815,1660.4
2017-11-06,10500,236.2,70.2963590177815,1660.4
2017-11-07,10500,236.2,70.2963590177815,1660.4
2017-11-09,10500,236.2,70.2963590177815,1660.4
2017-11-10,10500,236.2,70.2963590177815,1660.4
2017-11-13,10500,236.2,70.2963590177815,1660.4
2017-11-14,10500,236.2,70.2963590177815,1660.4
2017-11-15,10500,236.2,70.2963590177815,1660.4
2017-11-16,10500,236.2,70.2963590177815,1660.4
2017-11-17,10500,236.2,70.2963590177815,1660.4
2017-11-20,10500,236.2,70.2963590177815,1660.4
2017-11-21,10500,236.2,70.2963590177815,1660.4
2017-11-22,10500,236.2,70.2963590177815,1660.4
2017-11-23,10500,236.2,70.2963590177815,1660.4
2017-11-24,10500,236.2,70.2963590177815,1660.4
2017-11-27,10500,236.2,70.2963590177815,1660.4
2017-11-28,10500,236.2,70.2963590177815,1660.4
2017-11-29,10500,236.2,70.2963590177815,1660.4
2017-12-01,10500,236.2,70.2963590177815,1660.4
2017-12-04,10500,236.2,70.2963590177815,1660.4
2017-12-05,10500,236.2,70.2963590177815,1660.4
2017-12-06,10500,236.2,70.2963590177815,1660.4
2017-12-07,10500,236.2,70.2963590177815,1660.4
2017-12-08,10500,236.2,70.2963590177815,1660.4
2017-12-11,10500,236.2,70.2963590177815,1660.4
2017-12-12,10500,236.2,70.2963590177815,1660.4
2017-12-13,10500,236.2,70.2963590177815,1660.4
2017-12-15,10500,236.2,70.2963590177815,1660.4
2017-12-18,10500,236.2,70.2963590177815,1660.4
2017-12-19,10500,236.2,70.2963590177815,1660.4
2017-12-21,10500,236.2,70.2963590177815,1660.4
2017-12-25,10500,236.2,70.2963590177815,1660.4
2017-12-27,10500,236.2,70.2963590177815,1660.4
2017-12-28,10500,236.2,70.2963590177815,1660.4
2017-12-29,10500,236.2,70.2963590177815,1660.4
2018-01-02,10500,235.0,73.5,1727.4
2018-01-03,10500,235.0,73.5,1727.4
2018-01-04,10500,235.0,73.5,1727.4
2018-01-09,10500,235.0,73.5,1727.4
2018-01-10,10500,235.0,73.5,1727.4
2018-01-12,10500,235.0,73.5,1727.4
2018-01-17,10500,235.0,73.5,1727.4
2018-01-18,10500,235.0,73.5,1727.4
2018-01-19,10500,235.0,73.5,1727.4
2018-01-24,10500,235.0,73.5,1727.4
2018-01-25,10500,235.0,73.5,1727.4
2018-02-28,10500,235.0,73.5,1727.4
2018-03-01,10500,235.0,73.5,1727.4
2018-03-02,10500,235.0,73.5,1727.4
2018-03-05,10500,235.0,73.5,1727.4
2018-03-06,10500,235.0,73.5,1727.4
2018-03-07,10500,235.0,73.5,1727.4
2018-03-08,10500,235.0,73.5,1727.4
2018-03-09,10500,235.0,73.5,1727.4
2018-03-13,10500,235.0,73.5,1727.4
2018-03-14,10500,235.0,73.5,1727.4
2018-03-15,10500,235.0,73.5,1727.4
2018-03-16,10500,235.0,73.5,1727.4
2018-03-19,10500,235.0,73.5,1727.4
2018-03-20,10500,235.0,73.5,1727.4
2018-03-21,10500,235.0,73.5,1727.4
2018-03-22,10500,235.0,73.5,1727.4
2018-03-23,10500,235.0,73.5,1727.4
2018-03-26,10500,235.0,73.5,1727.4
2018-03-27,10500,235.0,73.5,1727.4
2018-03-28,10500,235.0,73.5,1727.4
2018-03-29,10500,235.0,73.5,1727.4
2018-03-30,11000,235.0,73.5,1727.4
2018-04-02,11000,235.0,73.5,1727.4
2018-04-03,11000,235.0,73.5,1727.4
2018-04-04,11000,235.0,73.5,1727.4
2018-04-05,11000,235.0,73.5,1727.4
2018-04-06,11000,235.0,73.5,1727.4
2018-04-09,11000,235.0,73.5,1727.4
2018-04-10,11000,235.0,73.5,1727.4
2018-04-11,11000,235.0,73.5,1727.4
2018-04-12,11000,235.0,73.5,1727.4
2018-04-13,11000,235.0,73.5,1727.4
2018-04-16,11000,235.0,73.5,1727.4
2018-04-17,11000,235.0,73.5,1727.4
2018-04-18,11000,235.0,73.5,1727.4
2018-04-19,11000,235.0,73.5,1727.4
2018-04-20,11000,235.0,73.5,1727.4
2018-04-23,11000,235.0,73.5,1727.4
2018-04-26,11000,235.0,73.5,1727.4
2018-05-16,11000,235.0,73.5,1727.4
2018-05-17,11000,235.0,73.5,1727.4
2018-05-18,11000,235.0,73.5,1727.4
2018-05-21,11000,235.0,73.5,1727.4
2018-05-22,11000,235.0,73.5,1727.4
2018-05-23,11000,235.0,73.5,1727.4
2018-05-24,10500,235.0,73.5,1727.4
2018-05-28,10500,235.0,73.5,1727.4
2018-05-29,10500,235.0,73.5,1727.4
2018-05-30,10500,235.0,73.5,1727.4
2018-06-04,10500,235.0,73.5,1727.4
2018-06-05,10500,235.0,73.5,1727.4
2018-06-07,10500,235.0,73.5,1727.4
2018-06-08,10500,235.0,73.5,1727.4
2018-06-11,10500,235.0,73.5,1727.4
2018-06-12,10500,235.0,73.5,1727.4
2018-06-13,10500,235.0,73.5,1727.4
2018-06-14,10500,235.0,73.5,1727.4
2018-06-15,10500,235.0,73.5,1727.4
2018-06-18,10500,235.0,73.5,1727.4
2018-06-19,10500,235.0,73.5,1727.4
2018-06-20,10500,235.0,73.5,1727.4
2018-06-21,10500,235.0,73.5,1727.4
2018-06-22,10500,235.0,73.5,1727.4
2018-06-25,10500,235.0,73.5,1727.4
2018-06-26,10500,235.0,73.5,1727.4
2018-06-27,10500,235.0,73.5,1727.4
2018-06-28,10500,235.0,73.5,1727.4
2018-06-29,10500,235.0,73.5,1727.4
2018-07-02,10500,235.0,73.5,1727.4
2018-07-03,10500,235.0,73.5,1727.4
2018-07-04,10500,235.0,73.5,1727.4
2018-07-05,10500,235.0,73.5,1727.4
2018-07-06,10500,235.0,73.5,1727.4
2018-07-09,10500,235.0,73.5,1727.4
2018-07-10,10500,235.0,73.5,1727.4
2018-07-11,10500,235.0,73.5,1727.4
2018-07-12,10500,235.0,73.5,1727.4
2018-07-13,10500,235.0,73.5,1727.4
2018-07-16,10500,235.0,73.5,1727.4
2018-07-24,10500,235.0,73.5,1727.4
2018-07-25,10500,235.0,73.5,1727.4
2018-07-26,10500,235.0,73.5,1727.4
2018-07-27,10500,235.0,73.5,1727.4
2018-08-01,10500,235.0,73.5,1727.4
2018-08-02,10500,235.0,73.5,1727.4
2018-08-03,10500,235.0,73.5,1727.4
2018-08-06,10500,235.0,73.5,1727.4
2018-08-07,10500,235.0,73.5,1727.4
2018-08-08,10500,235.0,73.5,1727.4
2018-08-09,10500,235.0,73.5,1727.4
2018-08-10,10500,235.0,73.5,1727.4
2018-08-13,10500,235.0,73.5,1727.4
2018-08-14,10500,235.0,73.5,1727.4
2018-08-15,10500,235.0,73.5,1727.4
2018-08-16,11000,235.0,73.5,1727.4
2018-08-17,11000,235.0,73.5,1727.4
2018-08-20,11000,235.0,73.5,1727.4
2018-08-21,11000,235.0,73.5,1727.4
2018-08-22,11000,235.0,73.5,1727.4
2018-08-23,11000,235.0,73.5,1727.4
2018-08-24,11000,235.0,73.5,1727.4
2018-08-27,11000,235.0,73.5,1727.4
2018-08-28,11000,235.0,73.5,1727.4
2018-08-29,11000,235.0,73.5,1727.4
2018-08-30,11000,235.0,73.5,1727.4
2018-08-31,11000,235.0,73.5,1727.4
2018-09-04,11000,235.0,73.5,1727.4
2018-09-05,11000,235.0,73.5,1727.4
2018-09-06,11000,235.0,73.5,1727.4
2018-09-07,11000,235.0,73.5,1727.4
2018-09-10,11000,235.0,73.5,1727.4
2018-09-11,11000,235.0,73.5,1727.4
2018-09-12,11000,235.0,73.5,1727.4
2018-09-13,11000,235.0,73.5,1727.4
2018-09-14,11000,235.0,73.5,1727.4
2018-09-17,11000,235.0,73.5,1727.4
2018-09-18,11000,235.0,73.5,1727.4
2018-09-19,11000,235.0,73.5,1727.4
2018-09-20,11000,235.0,73.5,1727.4
2018-09-21,11000,235.0,73.5,1727.4
2018-09-24,11000,235.0,73.5,1727.4
2018-09-25,11000,235.0,73.5,1727.4
2018-09-26,11000,235.0,73.5,1727.4
2018-10-05,11000,235.0,73.5,1727.4
2018-10-10,11000,235.0,73.5,1727.4
2018-10-11,11000,235.0,73.5,1727.4
2018-10-15,11000,235.0,73.5,1727.4
2018-10-16,11000,235.0,73.5,1727.4
2018-10-17,11000,235.0,73.5,1727.4
2018-10-18,11000,235.0,73.5,1727.4
2018-10-19,11000,235.0,73.5,1727.4
2018-10-22,11000,235.0,73.5,1727.4
2018-10-25,11000,235.0,73.5,1727.4
2018-10-26,11000,235.0,73.5,1727.4
2018-10-29,11000,235.0,73.5,1727.4
2018-10-30,11000,235.0,73.5,1727.4
2018-10-31,11000,235.0,73.5,1727.4
2018-11-01,11000,235.0,73.5,1727.4
2018-11-02,11000,235.0,73.5,1727.4
2018-11-06,11000,235.0,73.5,1727.4
2018-11-07,11000,235.0,73.5,1727.4
2018-11-08,11000,235.0,73.5,1727.4
2018-11-09,11000,235.0,73.5,1727.4
2018-11-10,11000,235.0,73.5,1727.4
2018-11-12,11000,235.0,73.5,1727.4
2018-11-13,11000,235.0,73.5,1727.4
2018-11-14,11000,235.0,73.5,1727.4
2018-11-15,11000,235.0,73.5,1727.4
2018-11-16,11000,235.0,73.5,1727.4
2018-11-19,11000,235.0,73.5,1727.4
2018-11-20,11000,235.0,73.5,1727.4
2018-11-21,11000,235.0,73.5,1727.4
2018-11-22,11000,235.0,73.5,1727.4
2018-11-23,11000,235.0,73.5,1727.4
2018-11-26,11000,235.0,73.5,1727.4
2018-11-27,11000,235.0,73.5,1727.4
2018-12-24,11000,235.0,73.5,1727.4
2018-12-25,11000,235.0,73.5,1727.4
2018-12-26,11000,235.0,73.5,1727.4
2018-12-28,10500,235.0,73.5,1727.4
2019-01-03,10500,233.7,71.0,1659.3
2019-01-04,10500,233.7,71.0,1659.3
2019-01-07,10500,233.7,71.0,1659.3
2019-01-08,10500,233.7,71.0,1659.3
2019-01-09,10500,233.7,71.0,1659.3
2019-01-16,10500,233.7,71.0,1659.3
2019-01-17,10500,233.7,71.0,1659.3
2019-01-18,10500,233.7,71.0,1659.3
2019-01-25,10500,233.7,71.0,1659.3
2019-02-12,10500,233.7,71.0,1659.3
2019-02-13,10500,233.7,71.0,1659.3
2019-02-14,10500,233.7,71.0,1659.3
2019-02-15,10500,233.7,71.0,1659.3
2019-02-18,10500,233.7,71.0,1659.3
2019-02-19,10000,233.7,71.0,1659.3
2019-02-20,10000,233.7,71.0,1659.3
2019-02-22,10000,233.7,71.0,1659.3
2019-02-25,10000,233.7,71.0,1659.3
2019-02-26,10000,233.7,71.0,1659.3
2019-02-28,10500,233.7,71.0,1659.3
2019-03-01,10500,233.7,71.0,1659.3
2019-03-04,10500,233.7,71.0,1659.3
2019-03-05,10500,233.7,71.0,1659.3
2019-03-06,10500,233.7,71.0,1659.3
2019-03-07,10500,233.7,71.0,1659.3
2019-03-08,10500,233.7,71.0,1659.3
2019-03-11,10500,233.7,71.0,1659.3
2019-03-12,10500,233.7,71.0,1659.3
2019-03-13,10500,233.7,71.0,1659.3
2019-03-14,10500,233.7,71.0,1659.3
2019-03-15,10500,233.7,71.0,1659.3
2019-03-18,10500,233.7,71.0,1659.3
2019-03-19,10500,233.7,71.0,1659.3
2019-04-01,10500,233.7,71.0,1659.3
2019-04-02,10500,233.7,71.0,1659.3
2019-04-03,10500,233.7,71.0,1659.3
2019-04-05,10500,233.7,71.0,1659.3
2019-04-08,10500,233.7,71.0,1659.3
2019-04-09,10500,233.7,71.0,1659.3
2019-04-10,10500,233.7,71.0,1659.3
2019-04-11,10500,233.7,71.0,1659.3
2019-04-12,10500,233.7,71.0,1659.3
2019-04-16,10500,233.7,71.0,1659.3
2019-04-17,10500,233.7,71.0,1659.3
2019-04-18,10500,233.7,71.0,1659.3
2019-04-19,10500,233.7,71.0,1659.3
2019-04-22,10500,233.7,71.0,1659.3
2019-04-24,10500,233.7,71.0,1659.3
2019-04-25,10500,233.7,71.0,1659.3
2019-04-26,10500,233.7,71.0,1659.3
2019-05-02,10500,233.7,71.0,1659.3
2019-05-03,10500,233.7,71.0,1659.3
2019-05-04,10500,233.7,71.0,1659.3
2019-05-09,10500,233.7,71.0,1659.3
2019-05-10,10500,233.7,71.0,1659.3
2019-05-13,10500,233.7,71.0,1659.3
2019-05-14,10500,233.7,71.0,1659.3
2019-05-15,10500,233.7,71.0,1659.3
2019-05-17,10500,233.7,71.0,1659.3
2019-05-20,10500,233.7,71.0,1659.3
2019-05-21,10500,233.7,71.0,1659.3
2019-05-22,10500,233.7,71.0,1659.3
2019-05-31,10500,233.7,71.0,1659.3
2019-06-03,10500,233.7,71.0,1659.3
2019-06-04,10500,233.7,71.0,1659.3
2019-06-05,10500,233.7,71.0,1659.3
2019-06-06,10500,233.7,71.0,1659.3
2019-06-07,10500,233.7,71.0,1659.3
2019-06-10,10500,233.7,71.0,1659.3
2019-06-12,10500,233.7,71.0,1659.3
2019-06-14,10500,233.7,71.0,1659.3
2019-06-17,10500,233.7,71.0,1659.3
2019-06-18,10500,233.7,71.0,1659.3
2019-06-19,10500,233.7,71.0,1659.3
2019-06-20,10500,233.7,71.0,1659.3
2019-06-21,10500,233.7,71.0,1659.3
2019-06-22,10500,233.7,71.0,1659.3
2019-06-24,10500,233.7,71.0,1659.3
2019-06-25,10500,233.7,71.0,1659.3
2019-06-26,10500,233.7,71.0,1659.3
2019-06-27,10500,233.7,71.0,1659.3
2019-07-02,10500,233.7,71.0,1659.3
2019-07-03,10500,233.7,71.0,1659.3
2019-07-04,10500,233.7,71.0,1659.3
2019-07-05,10500,233.7,71.0,1659.3
2019-07-08,10500,233.7,71.0,1659.3
2019-07-10,10500,233.7,71.0,1659.3
2019-07-11,10500,233.7,71.0,1659.3
2019-07-12,10500,233.7,71.0,1659.3
2019-07-15,10500,233.7,71.0,1659.3
2019-07-16,10500,233.7,71.0,1659.3
2019-07-17,10500,233.7,71.0,1659.3
2019-07-18,10500,233.7,71.0,1659.3
2019-07-19,10500,233.7,71.0,1659.3
2019-07-22,10500,233.7,71.0,1659.3
2019-07-23,10500,233.7,71.0,1659.3
2019-07-24,10500,233.7,71.0,1659.3
2019-07-25,10500,233.7,71.0,1659.3
2019-07-26,10500,233.7,71.0,1659.3
2019-07-29,10500,233.7,71.0,1659.3
2019-07-30,10500,233.7,71.0,1659.3
2019-07-31,10500,233.7,71.0,1659.3
2019-08-01,10500,233.7,71.0,1659.3
2019-08-02,10500,233.7,71.0,1659.3
2019-08-05,10500,233.7,71.0,1659.3
2019-08-06,10500,233.7,71.0,1659.3
2019-08-07,10500,233.7,71.0,1659.3
2019-08-08,10500,233.7,71.0,1659.3
2019-08-09,10500,233.7,71.0,1659.3
2019-08-12,10500,233.7,71.0,1659.3
2019-08-13,10500,233.7,71.0,1659.3
2019-08-14,10500,233.7,71.0,1659.3
2019-08-15,10500,233.7,71.0,1659.3
2019-08-16,10500,233.7,71.0,1659.3
2019-08-19,10500,233.7,71.0,1659.3
2019-08-20,10500,233.7,71.0,1659.3
2019-08-21,10500,233.7,71.0,1659.3
2019-08-22,10500,233.7,71.0,1659.3
2019-08-23,10500,233.7,71.0,1659.3
2019-09-11,10500,233.7,71.0,1659.3
2019-09-12,10500,233.7,71.0,1659.3
2019-09-13,10500,233.7,71.0,1659.3
2019-09-16,10500,233.7,71.0,1659.3
2019-09-17,10500,233.7,71.0,1659.3
2019-09-18,10500,233.7,71.0,1659.3
2019-09-19,10500,233.7,71.0,1659.3
2019-09-20,10500,233.7,71.0,1659.3
2019-09-23,10500,233.7,71.0,1659.3
2019-09-24,10500,233.7,71.0,1659.3
2019-09-25,10500,233.7,71.0,1659.3
2019-09-26,10500,233.7,71.0,1659.3
2019-09-27,10500,233.7,71.0,1659.3
2019-10-01,11000,233.7,71.0,1659.3
2019-10-02,11000,233.7,71.0,1659.3
2019-10-03,11000,233.7,71.0,1659.3
2019-10-07,11000,233.7,71.0,1659.3
2019-10-08,11000,233.7,71.0,1659.3
2019-10-10,11000,233.7,71.0,1659.3
2019-10-11,11000,233.7,71.0,1659.3
2019-10-14,11000,233.7,71.0,1659.3
2019-10-15,11000,233.7,71.0,1659.3
2019-10-16,11000,233.7,71.0,1659.3
2019-10-17,11000,233.7,71.0,1659.3
2019-10-21,11000,233.7,71.0,1659.3
2019-10-22,11000,233.7,71.0,1659.3
2019-10-23,11000,233.7,71.0,1659.3
2019-10-24,11000,233.7,71.0,1659.3
2019-10-25,11000,233.7,71.0,1659.3
2019-10-28,11000,233.7,71.0,1659.3
2019-10-29,11000,233.7,71.0,1659.3
2019-10-30,11000,233.7,71.0,1659.3
2019-10-31,11000,233.7,71.0,1659.3
2019-11-05,11000,233.7,71.0,1659.3
2019-11-06,11000,233.7,71.0,1659.3
2019-11-07,11000,233.7,71.0,1659.3
2019-11-08,11000,233.7,71.0,1659.3
2019-11-16,11000,233.7,71.0,1659.3
2019-11-19,11000,233.7,71.0,1659.3
2019-11-20,11000,233.7,71.0,1659.3
2019-11-22,11000,233.7,71.0,1659.3
2019-11-23,11000,233.7,71.0,1659.3
2019-11-25,11000,233.7,71.0,1659.3
2019-12-13,11000,233.7,71.0,1659.3
2019-12-16,11000,233.7,71.0,1659.3
2019-12-17,11000,233.7,71.0,1659.3
2019-12-18,11000,233.7,71.0,1659.3
2019-12-19,11000,233.7,71.0,1659.3
2019-12-20,11000,233.7,71.0,1659.3
2019-12-23,11000,233.7,71.0,1659.3
2019-12-25,11000,233.7,71.0,1659.3
2019-12-26,11000,233.7,71.0,1659.3
2019-12-30,11000,233.7,71.0,1659.3
2020-01-09,11000,229.4,71.7,1645.1
2020-01-10,11000,229.4,71.7,1645.1
2020-01-15,11000,229.4,71.7,1645.1
2020-01-20,11000,229.4,71.7,1645.1
2020-01-31,11000,229.4,71.7,1645.1
2020-02-03,11000,229.4,71.7,1645.1
2020-02-04,11000,229.4,71.7,1645.1
2020-02-05,11000,229.4,71.7,1645.1
2020-02-06,11000,229.4,71.7,1645.1
2020-02-07,11000,229.4,71.7,1645.1
2020-02-10,11000,229.4,71.7,1645.1
2020-02-11,11000,229.4,71.7,1645.1
2020-02-12,11000,229.4,71.7,1645.1
2020-02-13,11000,229.4,71.7,1645.1
2020-02-14,11000,229.4,71.7,1645.1
2020-02-17,11000,229.4,71.7,1645.1
2020-02-18,11000,229.4,71.7,1645.1
2020-02-19,11000,229.4,71.7,1645.1
2020-02-20,11000,229.4,71.7,1645.1
2020-02-21,11000,229.4,71.7,1645.1
2020-02-24,11000,229.4,71.7,1645.1
2020-02-25,11000,229.4,71.7,1645.1
2020-02-26,11000,229.4,71.7,1645.1
2020-02-27,11000,229.4,71.7,1645.1
2020-02-28,11000,229.4,71.7,1645.1
2020-03-02,11000,229.4,71.7,1645.1
2020-03-03,11000,229.4,71.7,1645.1
2020-03-04,11000,229.4,71.7,1645.1
2020-03-05,11000,229.4,71.7,1645.1
2020-03-09,11000,229.4,71.7,1645.1
2020-03-10,11000,229.4,71.7,1645.1
2020-03-11,11000,229.4,71.7,1645.1
2020-03-12,11000,229.4,71.7,1645.1
2020-03-13,11000,229.4,71.7,1645.1
2020-03-16,11000,229.4,71.7,1645.1
2020-03-17,11000,229.4,71.7,1645.1
2020-03-18,11000,229.4,71.7,1645.1
2020-03-19,11500,229.4,71.7,1645.1
2020-03-20,11500,229.4,71.7,1645.1
2020-03-23,11500,229.4,71.7,1645.1
2020-03-24,11500,229.4,71.7,1645.1
2020-03-25,11500,229.4,71.7,1645.1
2020-03-26,11500,229.4,71.7,1645.1
2020-03-27,11500,229.4,71.7,1645.1
2020-03-30,11500,229.4,71.7,1645.1
2020-03-31,11500,229.4,71.7,1645.1
2020-04-01,11500,229.4,71.7,1645.1
2020-04-02,11500,229.4,71.7,1645.1
2020-04-03,11500,229.4,71.7,1645.1
2020-04-06,11500,229.4,71.7,1645.1
2020-04-07,11500,229.4,71.7,1645.1
2020-04-08,11500,229.4,71.7,1645.1
2020-04-09,11500,229.4,71.7,1645.1
2020-04-10,11500,229.4,71.7,1645.1
2020-04-13,11500,229.4,71.7,1645.1
2020-04-14,11500,229.4,71.7,1645.1
2020-04-15,11500,229.4,71.7,1645.1
2020-04-16,11500,229.4,71.7,1645.1
2020-04-17,11500,229.4,71.7,1645.1
2020-04-20,11500,229.4,71.7,1645.1
2020-04-21,11500,229.4,71.7,1645.1
2020-04-22,11500,229.4,71.7,1645.1
2020-04-23,11500,229.4,71.7,1645.1
2020-04-24,11500,229.4,71.7,1645.1
2020-04-27,11500,229.4,71.7,1645.1
2020-04-28,11500,229.4,71.7,1645.1
2020-04-29,11500,229.4,71.7,1645.1
2020-05-04,11500,229.4,71.7,1645.1
2020-05-05,11500,229.4,71.7,1645.1
2020-05-06,11500,229.4,71.7,1645.1
2020-05-07,11500,229.4,71.7,1645.1
2020-05-08,11500,229.4,71.7,1645.1
2020-05-11,11500,229.4,71.7,1645.1
2020-05-12,11500,229.4,71.7,1645.1
2020-05-13,11500,229.4,71.7,1645.1
2020-05-14,11500,229.4,71.7,1645.1
2020-05-15,11500,229.4,71.7,1645.1
2020-05-18,11500,229.4,71.7,1645.1
2020-05-19,11500,229.4,71.7,1645.1
2020-05-20,11500,229.4,71.7,1645.1
2020-05-21,11500,229.4,71.7,1645.1
2020-05-22,11500,229.4,71.7,1645.1
2020-05-25,11500,229.4,71.7,1645.1
2020-05-26,11500,229.4,71.7,1645.1
2020-05-27,11500,229.4,71.7,1645.1
2020-05-28,11500,229.4,71.7,1645.1
2020-05-29,11500,229.4,71.7,1645.1
2020-06-01,11500,229.4,71.7,1645.1
2020-06-02,11500,229.4,71.7,1645.1
2020-06-03,11500,229.4,71.7,1645.1
2020-06-04,11500,229.4,71.7,1645.1
2020-06-05,11500,229.4,71.7,1645.1
2020-06-08,11500,229.4,71.7,1645.1
2020-06-09,11500,229.4,71.7,1645.1
2020-06-10,11500,229.4,71.7,1645.1
2020-06-11,11500,229.4,71.7,1645.1
2020-06-12,11500,229.4,71.7,1645.1
2020-06-15,11500,229.4,71.7,1645.1
